time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3
0.69800,0.46937,-0.01507,0.65795,-0.03209,-0.08966,1.47609
0.69900,0.46936,-0.01479,0.65806,-0.03150,-0.08938,1.47589
0.70000,0.46935,-0.01451,0.65818,-0.03090,-0.08910,1.47569
0.70100,0.46933,-0.01423,0.65830,-0.03030,-0.08881,1.47550
0.70200,0.46931,-0.01394,0.65843,-0.02970,-0.08852,1.47531
0.70300,0.46929,-0.01366,0.65855,-0.02910,-0.08823,1.47513
0.70400,0.46926,-0.01338,0.65868,-0.02850,-0.08793,1.47494
0.70500,0.46923,-0.01309,0.65881,-0.02790,-0.08763,1.47477
0.70600,0.46920,-0.01281,0.65894,-0.02730,-0.08733,1.47459
0.70700,0.46916,-0.01253,0.65907,-0.02669,-0.08702,1.47442
0.70800,0.46913,-0.01224,0.65920,-0.02608,-0.08671,1.47426
0.70900,0.46909,-0.01195,0.65934,-0.02548,-0.08639,1.47410
0.71000,0.46904,-0.01167,0.65948,-0.02487,-0.08607,1.47394
0.71100,0.46900,-0.01138,0.65962,-0.02426,-0.08575,1.47378
0.71200,0.46895,-0.01109,0.65976,-0.02365,-0.08543,1.47363
0.71300,0.46890,-0.01080,0.65990,-0.02304,-0.08510,1.47349
0.71400,0.46884,-0.01052,0.66005,-0.02243,-0.08477,1.47334
0.71500,0.46878,-0.01023,0.66020,-0.02181,-0.08443,1.47320
0.71600,0.46872,-0.00994,0.66035,-0.02120,-0.08409,1.47307
0.71700,0.46866,-0.00965,0.66050,-0.02059,-0.08375,1.47294
0.71800,0.46859,-0.00936,0.66065,-0.01997,-0.08341,1.47281
0.71900,0.46852,-0.00907,0.66080,-0.01935,-0.08306,1.47269
0.72000,0.46845,-0.00878,0.66096,-0.01874,-0.08271,1.47257
0.72100,0.46838,-0.00849,0.66112,-0.01812,-0.08235,1.47245
0.72200,0.46830,-0.00820,0.66128,-0.01750,-0.08200,1.47234
0.72300,0.46822,-0.00791,0.66144,-0.01688,-0.08163,1.47223
0.72400,0.46814,-0.00761,0.66160,-0.01626,-0.08127,1.47213
0.72500,0.46805,-0.00732,0.66177,-0.01564,-0.08090,1.47203
0.72600,0.46796,-0.00703,0.66194,-0.01502,-0.08053,1.47193
0.72700,0.46787,-0.00674,0.66211,-0.01440,-0.08016,1.47184
0.72800,0.46777,-0.00645,0.66228,-0.01378,-0.07978,1.47175
0.72900,0.46768,-0.00615,0.66245,-0.01316,-0.07940,1.47167
0.73000,0.46758,-0.00586,0.66262,-0.01253,-0.07902,1.47158
0.73100,0.46747,-0.00557,0.66280,-0.01191,-0.07863,1.47151
0.73200,0.46737,-0.00527,0.66297,-0.01129,-0.07824,1.47144
0.73300,0.46726,-0.00498,0.66315,-0.01066,-0.07785,1.47137
0.73400,0.46715,-0.00469,0.66333,-0.01004,-0.07745,1.47130
0.73500,0.46703,-0.00440,0.66352,-0.00941,-0.07705,1.47124
0.73600,0.46691,-0.00410,0.66370,-0.00879,-0.07665,1.47118
0.73700,0.46679,-0.00381,0.66389,-0.00816,-0.07624,1.47113
0.73800,0.46667,-0.00352,0.66407,-0.00753,-0.07584,1.47108
0.73900,0.46654,-0.00322,0.66426,-0.00691,-0.07543,1.47104
0.74000,0.46641,-0.00293,0.66445,-0.00628,-0.07501,1.47099
0.74100,0.46628,-0.00264,0.66464,-0.00565,-0.07459,1.47096
0.74200,0.46615,-0.00234,0.66484,-0.00502,-0.07417,1.47092
0.74300,0.46601,-0.00205,0.66503,-0.00440,-0.07375,1.47089
0.74400,0.46587,-0.00176,0.66523,-0.00377,-0.07333,1.47087
0.74500,0.46573,-0.00146,0.66543,-0.00314,-0.07290,1.47085
0.74600,0.46558,-0.00117,0.66563,-0.00251,-0.07247,1.47083
0.74700,0.46543,-0.00088,0.66583,-0.00188,-0.07203,1.47081
0.74800,0.46528,-0.00058,0.66603,-0.00126,-0.07159,1.47080
0.74900,0.46513,-0.00029,0.66623,-0.00063,-0.07115,1.47080
0.75000,0.46497,-0.00000,0.66644,-0.00000,-0.07071,1.47080
0.75100,0.46481,0.00029,0.66665,0.00063,-0.07026,1.47080
0.75200,0.46465,0.00058,0.66686,0.00126,-0.06982,1.47080
0.75300,0.46448,0.00088,0.66707,0.00188,-0.06937,1.47081
0.75400,0.46432,0.00117,0.66728,0.00251,-0.06891,1.47083
0.75500,0.46414,0.00146,0.66749,0.00314,-0.06845,1.47085
0.75600,0.46397,0.00175,0.66771,0.00377,-0.06800,1.47087
0.75700,0.46379,0.00204,0.66792,0.00440,-0.06753,1.47089
0.75800,0.46362,0.00233,0.66814,0.00502,-0.06707,1.47092
0.75900,0.46343,0.00262,0.66836,0.00565,-0.06660,1.47096
0.76000,0.46325,0.00291,0.66858,0.00628,-0.06613,1.47099
0.76100,0.46306,0.00320,0.66880,0.00691,-0.06566,1.47104
0.76200,0.46287,0.00349,0.66902,0.00753,-0.06518,1.47108
0.76300,0.46268,0.00378,0.66925,0.00816,-0.06471,1.47113
0.76400,0.46248,0.00406,0.66947,0.00879,-0.06423,1.47118
0.76500,0.46228,0.00435,0.66970,0.00941,-0.06374,1.47124
0.76600,0.46208,0.00464,0.66993,0.01004,-0.06326,1.47130
0.76700,0.46188,0.00492,0.67016,0.01066,-0.06277,1.47137
0.76800,0.46167,0.00521,0.67039,0.01129,-0.06228,1.47144
0.76900,0.46146,0.00550,0.67062,0.01191,-0.06179,1.47151
0.77000,0.46125,0.00578,0.67085,0.01253,-0.06129,1.47158
0.77100,0.46104,0.00607,0.67109,0.01316,-0.06079,1.47167
0.77200,0.46082,0.00635,0.67132,0.01378,-0.06029,1.47175
0.77300,0.46060,0.00663,0.67156,0.01440,-0.05979,1.47184
0.77400,0.46038,0.00692,0.67180,0.01502,-0.05929,1.47193
0.77500,0.46015,0.00720,0.67204,0.01564,-0.05878,1.47203
0.77600,0.45993,0.00748,0.67228,0.01626,-0.05827,1.47213
0.77700,0.45970,0.00776,0.67252,0.01688,-0.05776,1.47223
0.77800,0.45946,0.00804,0.67276,0.01750,-0.05724,1.47234
0.77900,0.45923,0.00832,0.67301,0.01812,-0.05673,1.47245
0.78000,0.45899,0.00860,0.67325,0.01874,-0.05621,1.47257
0.78100,0.45875,0.00888,0.67350,0.01935,-0.05569,1.47269
0.78200,0.45851,0.00916,0.67375,0.01997,-0.05516,1.47281
0.78300,0.45826,0.00944,0.67399,0.02059,-0.05464,1.47294
0.78400,0.45801,0.00971,0.67424,0.02120,-0.05411,1.47307
0.78500,0.45776,0.00999,0.67449,0.02181,-0.05358,1.47320
0.78600,0.45751,0.01026,0.67475,0.02243,-0.05305,1.47334
0.78700,0.45725,0.01054,0.67500,0.02304,-0.05252,1.47349
0.78800,0.45699,0.01081,0.67525,0.02365,-0.05198,1.47363
0.78900,0.45673,0.01108,0.67551,0.02426,-0.05144,1.47378
0.79000,0.45647,0.01135,0.67576,0.02487,-0.05090,1.47394
0.79100,0.45620,0.01163,0.67602,0.02548,-0.05036,1.47410
0.79200,0.45593,0.01190,0.67627,0.02608,-0.04982,1.47426
0.79300,0.45566,0.01216,0.67653,0.02669,-0.04927,1.47442
0.79400,0.45539,0.01243,0.67679,0.02730,-0.04873,1.47459
0.79500,0.45511,0.01270,0.67705,0.02790,-0.04818,1.47477
0.79600,0.45483,0.01297,0.67731,0.02850,-0.04762,1.47494
0.79700,0.45455,0.01323,0.67757,0.02910,-0.04707,1.47513
0.79800,0.45427,0.01350,0.67784,0.02970,-0.04652,1.47531
0.79900,0.45398,0.01376,0.67810,0.03030,-0.04596,1.47550
0.80000,0.45369,0.01402,0.67836,0.03090,-0.04540,1.47569
0.80100,0.45340,0.01429,0.67863,0.03150,-0.04484,1.47589
0.80200,0.45311,0.01455,0.67890,0.03209,-0.04428,1.47609
0.80300,0.45282,0.01481,0.67916,0.03269,-0.04371,1.47629
0.80400,0.45252,0.01507,0.67943,0.03328,-0.04315,1.47650
0.80500,0.45222,0.01532,0.67970,0.03387,-0.04258,1.47671
0.80600,0.45192,0.01558,0.67997,0.03446,-0.04201,1.47692
0.80700,0.45161,0.01584,0.68024,0.03505,-0.04144,1.47714
0.80800,0.45130,0.01609,0.68051,0.03564,-0.04086,1.47736
0.80900,0.45099,0.01635,0.68078,0.03623,-0.04029,1.47759
0.81000,0.45068,0.01660,0.68105,0.03681,-0.03971,1.47782
0.81100,0.45037,0.01685,0.68132,0.03740,-0.03914,1.47805
0.81200,0.45005,0.01710,0.68159,0.03798,-0.03856,1.47829
0.81300,0.44973,0.01735,0.68187,0.03856,-0.03798,1.47853
0.81400,0.44941,0.01760,0.68214,0.03914,-0.03740,1.47877
0.81500,0.44909,0.01784,0.68242,0.03971,-0.03681,1.47902
0.81600,0.44876,0.01809,0.68269,0.04029,-0.03623,1.47927
0.81700,0.44844,0.01834,0.68297,0.04086,-0.03564,1.47953
0.81800,0.44811,0.01858,0.68324,0.04144,-0.03505,1.47979
0.81900,0.44778,0.01882,0.68352,0.04201,-0.03446,1.48005
0.82000,0.44744,0.01906,0.68380,0.04258,-0.03387,1.48031
0.82100,0.44711,0.01930,0.68408,0.04315,-0.03328,1.48058
0.82200,0.44677,0.01954,0.68435,0.04371,-0.03269,1.48086
0.82300,0.44643,0.01978,0.68463,0.04428,-0.03209,1.48113
0.82400,0.44608,0.02002,0.68491,0.04484,-0.03150,1.48141
0.82500,0.44574,0.02025,0.68519,0.04540,-0.03090,1.48170
0.82600,0.44539,0.02048,0.68547,0.04596,-0.03030,1.48198
0.82700,0.44504,0.02072,0.68575,0.04652,-0.02970,1.48227
0.82800,0.44469,0.02095,0.68603,0.04707,-0.02910,1.48257
0.82900,0.44434,0.02118,0.68631,0.04762,-0.02850,1.48286
0.83000,0.44399,0.02141,0.68660,0.04818,-0.02790,1.48317
0.83100,0.44363,0.02163,0.68688,0.04873,-0.02730,1.48347
0.83200,0.44327,0.02186,0.68716,0.04927,-0.02669,1.48378
0.83300,0.44291,0.02208,0.68744,0.04982,-0.02608,1.48409
0.83400,0.44255,0.02231,0.68773,0.05036,-0.02548,1.48440
0.83500,0.44218,0.02253,0.68801,0.05090,-0.02487,1.48472
0.83600,0.44181,0.02275,0.68829,0.05144,-0.02426,1.48504
0.83700,0.44145,0.02297,0.68858,0.05198,-0.02365,1.48537
0.83800,0.44108,0.02319,0.68886,0.05252,-0.02304,1.48570
0.83900,0.44070,0.02340,0.68914,0.05305,-0.02243,1.48603
0.84000,0.44033,0.02362,0.68943,0.05358,-0.02181,1.48636
0.84100,0.43995,0.02383,0.68971,0.05411,-0.02120,1.48670
0.84200,0.43957,0.02404,0.69000,0.05464,-0.02059,1.48704
0.84300,0.43919,0.02425,0.69028,0.05516,-0.01997,1.48739
0.84400,0.43881,0.02446,0.69057,0.05569,-0.01935,1.48774
0.84500,0.43843,0.02467,0.69085,0.05621,-0.01874,1.48809
0.84600,0.43804,0.02488,0.69113,0.05673,-0.01812,1.48844
0.84700,0.43766,0.02508,0.69142,0.05724,-0.01750,1.48880
0.84800,0.43727,0.02528,0.69170,0.05776,-0.01688,1.48916
0.84900,0.43688,0.02549,0.69199,0.05827,-0.01626,1.48953
0.85000,0.43649,0.02569,0.69228,0.05878,-0.01564,1.48989
0.85100,0.43609,0.02588,0.69256,0.05929,-0.01502,1.49027
0.85200,0.43570,0.02608,0.69285,0.05979,-0.01440,1.49064
0.85300,0.43530,0.02628,0.69313,0.06029,-0.01378,1.49102
0.85400,0.43490,0.02647,0.69342,0.06079,-0.01316,1.49140
0.85500,0.43450,0.02666,0.69370,0.06129,-0.01253,1.49178
0.85600,0.43410,0.02686,0.69399,0.06179,-0.01191,1.49217
0.85700,0.43369,0.02704,0.69427,0.06228,-0.01129,1.49256
0.85800,0.43329,0.02723,0.69455,0.06277,-0.01066,1.49295
0.85900,0.43288,0.02742,0.69484,0.06326,-0.01004,1.49335
0.86000,0.43247,0.02760,0.69512,0.06374,-0.00941,1.49375
0.86100,0.43206,0.02779,0.69541,0.06423,-0.00879,1.49415
0.86200,0.43165,0.02797,0.69569,0.06471,-0.00816,1.49455
0.86300,0.43124,0.02815,0.69598,0.06518,-0.00753,1.49496
0.86400,0.43083,0.02833,0.69626,0.06566,-0.00691,1.49537
0.86500,0.43041,0.02851,0.69654,0.06613,-0.00628,1.49579
0.86600,0.42999,0.02868,0.69683,0.06660,-0.00565,1.49620
0.86700,0.42957,0.02885,0.69711,0.06707,-0.00502,1.49662
0.86800,0.42915,0.02903,0.69739,0.06753,-0.00440,1.49705
0.86900,0.42873,0.02920,0.69768,0.06800,-0.00377,1.49747
0.87000,0.42831,0.02937,0.69796,0.06845,-0.00314,1.49790
0.87100,0.42789,0.02953,0.69824,0.06891,-0.00251,1.49833
0.87200,0.42746,0.02970,0.69852,0.06937,-0.00188,1.49877
0.87300,0.42703,0.02986,0.69880,0.06982,-0.00126,1.49920
0.87400,0.42661,0.03002,0.69909,0.07026,-0.00063,1.49964
0.87500,0.42618,0.03019,0.69937,0.07071,-0.00000,1.50009
0.87600,0.42575,0.03034,0.69965,0.07115,0.00063,1.50053
0.87700,0.42531,0.03050,0.69993,0.07159,0.00126,1.50098
0.87800,0.42488,0.03066,0.70021,0.07203,0.00188,1.50143
0.87900,0.42445,0.03081,0.70048,0.07247,0.00251,1.50188
0.88000,0.42401,0.03096,0.70076,0.07290,0.00314,1.50234
0.88100,0.42358,0.03111,0.70104,0.07333,0.00377,1.50280
0.88200,0.42314,0.03126,0.70132,0.07375,0.00440,1.50326
0.88300,0.42270,0.03141,0.70160,0.07417,0.00502,1.50373
0.88400,0.42226,0.03156,0.70187,0.07459,0.00565,1.50420
0.88500,0.42182,0.03170,0.70215,0.07501,0.00628,1.50467
0.88600,0.42138,0.03184,0.70243,0.07543,0.00691,1.50514
0.88700,0.42093,0.03198,0.70270,0.07584,0.00753,1.50561
0.88800,0.42049,0.03212,0.70298,0.07624,0.00816,1.50609
0.88900,0.42005,0.03226,0.70325,0.07665,0.00879,1.50657
0.89000,0.41960,0.03239,0.70352,0.07705,0.00941,1.50705
0.89100,0.41915,0.03253,0.70380,0.07745,0.01004,1.50754
0.89200,0.41870,0.03266,0.70407,0.07785,0.01066,1.50803
0.89300,0.41826,0.03279,0.70434,0.07824,0.01129,1.50852
0.89400,0.41781,0.03292,0.70461,0.07863,0.01191,1.50901
0.89500,0.41736,0.03305,0.70488,0.07902,0.01253,1.50951
0.89600,0.41690,0.03317,0.70515,0.07940,0.01316,1.51000
0.89700,0.41645,0.03330,0.70542,0.07978,0.01378,1.51050
0.89800,0.41600,0.03342,0.70569,0.08016,0.01440,1.51101
0.89900,0.41555,0.03354,0.70596,0.08053,0.01502,1.51151
0.90000,0.41509,0.03366,0.70623,0.08090,0.01564,1.51202
0.90100,0.41464,0.03377,0.70649,0.08127,0.01626,1.51253
0.90200,0.41418,0.03389,0.70676,0.08163,0.01688,1.51304
0.90300,0.41372,0.03400,0.70702,0.08200,0.01750,1.51355
0.90400,0.41327,0.03411,0.70729,0.08235,0.01812,1.51407
0.90500,0.41281,0.03422,0.70755,0.08271,0.01874,1.51459
0.90600,0.41235,0.03433,0.70781,0.08306,0.01935,1.51511
0.90700,0.41189,0.03443,0.70808,0.08341,0.01997,1.51563
0.90800,0.41143,0.03454,0.70834,0.08375,0.02059,1.51616
0.90900,0.41097,0.03464,0.70860,0.08409,0.02120,1.51668
0.91000,0.41051,0.03474,0.70886,0.08443,0.02181,1.51721
0.91100,0.41005,0.03484,0.70912,0.08477,0.02243,1.51775
0.91200,0.40958,0.03494,0.70937,0.08510,0.02304,1.51828
0.91300,0.40912,0.03504,0.70963,0.08543,0.02365,1.51881
0.91400,0.40866,0.03513,0.70989,0.08575,0.02426,1.51935
0.91500,0.40819,0.03522,0.71014,0.08607,0.02487,1.51989
0.91600,0.40773,0.03531,0.71040,0.08639,0.02548,1.52043
0.91700,0.40726,0.03540,0.71065,0.08671,0.02608,1.52098
0.91800,0.40680,0.03549,0.71090,0.08702,0.02669,1.52152
0.91900,0.40633,0.03557,0.71115,0.08733,0.02730,1.52207
0.92000,0.40587,0.03566,0.71140,0.08763,0.02790,1.52262
0.92100,0.40540,0.03574,0.71165,0.08793,0.02850,1.52317
0.92200,0.40494,0.03582,0.71190,0.08823,0.02910,1.52373
0.92300,0.40447,0.03590,0.71215,0.08852,0.02970,1.52428
0.92400,0.40400,0.03598,0.71239,0.08881,0.03030,1.52484
0.92500,0.40354,0.03605,0.71264,0.08910,0.03090,1.52540
0.92600,0.40307,0.03612,0.71289,0.08938,0.03150,1.52596
0.92700,0.40260,0.03620,0.71313,0.08966,0.03209,1.52652
0.92800,0.40213,0.03627,0.71337,0.08994,0.03269,1.52708
0.92900,0.40166,0.03633,0.71361,0.09021,0.03328,1.52765
0.93000,0.40120,0.03640,0.71385,0.09048,0.03387,1.52822
0.93100,0.40073,0.03647,0.71409,0.09075,0.03446,1.52879
0.93200,0.40026,0.03653,0.71433,0.09101,0.03505,1.52936
0.93300,0.39979,0.03659,0.71457,0.09127,0.03564,1.52993
0.93400,0.39932,0.03665,0.71480,0.09152,0.03623,1.53051
0.93500,0.39885,0.03671,0.71504,0.09178,0.03681,1.53108
0.93600,0.39838,0.03676,0.71527,0.09202,0.03740,1.53166
0.93700,0.39792,0.03682,0.71551,0.09227,0.03798,1.53224
0.93800,0.39745,0.03687,0.71574,0.09251,0.03856,1.53282
0.93900,0.39698,0.03692,0.71597,0.09274,0.03914,1.53340
0.94000,0.39651,0.03697,0.71620,0.09298,0.03971,1.53398
0.94100,0.39604,0.03702,0.71643,0.09321,0.04029,1.53457
0.94200,0.39557,0.03707,0.71665,0.09343,0.04086,1.53516
0.94300,0.39510,0.03711,0.71688,0.09365,0.04144,1.53574
0.94400,0.39464,0.03715,0.71710,0.09387,0.04201,1.53633
0.94500,0.39417,0.03720,0.71733,0.09409,0.04258,1.53692
0.94600,0.39370,0.03724,0.71755,0.09430,0.04315,1.53751
0.94700,0.39323,0.03727,0.71777,0.09451,0.04371,1.53811
0.94800,0.39276,0.03731,0.71799,0.09471,0.04428,1.53870
0.94900,0.39230,0.03734,0.71821,0.09491,0.04484,1.53930
0.95000,0.39183,0.03738,0.71843,0.09511,0.04540,1.53989
0.95100,0.39136,0.03741,0.71864,0.09530,0.04596,1.54049
0.95200,0.39090,0.03744,0.71886,0.09549,0.04652,1.54109
0.95300,0.39043,0.03747,0.71907,0.09567,0.04707,1.54169
0.95400,0.38997,0.03749,0.71928,0.09585,0.04762,1.54229
0.95500,0.38950,0.03752,0.71949,0.09603,0.04818,1.54290
0.95600,0.38903,0.03754,0.71970,0.09620,0.04873,1.54350
0.95700,0.38857,0.03756,0.71991,0.09637,0.04927,1.54411
0.95800,0.38811,0.03758,0.72012,0.09654,0.04982,1.54471
0.95900,0.38764,0.03760,0.72033,0.09670,0.05036,1.54532
0.96000,0.38718,0.03762,0.72053,0.09686,0.05090,1.54593
0.96100,0.38672,0.03763,0.72073,0.09701,0.05144,1.54654
0.96200,0.38625,0.03765,0.72094,0.09716,0.05198,1.54715
0.96300,0.38579,0.03766,0.72114,0.09731,0.05252,1.54776
0.96400,0.38533,0.03767,0.72134,0.09745,0.05305,1.54837
0.96500,0.38487,0.03768,0.72153,0.09759,0.05358,1.54898
0.96600,0.38441,0.03769,0.72173,0.09773,0.05411,1.54960
0.96700,0.38395,0.03769,0.72193,0.09786,0.05464,1.55021
0.96800,0.38349,0.03770,0.72212,0.09799,0.05516,1.55083
0.96900,0.38303,0.03770,0.72231,0.09811,0.05569,1.55144
0.97000,0.38258,0.03770,0.72250,0.09823,0.05621,1.55206
0.97100,0.38212,0.03770,0.72269,0.09834,0.05673,1.55268
0.97200,0.38166,0.03770,0.72288,0.09846,0.05724,1.55329
0.97300,0.38121,0.03770,0.72307,0.09856,0.05776,1.55391
0.97400,0.38075,0.03769,0.72326,0.09867,0.05827,1.55453
0.97500,0.38030,0.03768,0.72344,0.09877,0.05878,1.55515
0.97600,0.37985,0.03768,0.72362,0.09887,0.05929,1.55577
0.97700,0.37939,0.03767,0.72380,0.09896,0.05979,1.55640
0.97800,0.37894,0.03766,0.72398,0.09905,0.06029,1.55702
0.97900,0.37849,0.03764,0.72416,0.09913,0.06079,1.55764
0.98000,0.37804,0.03763,0.72434,0.09921,0.06129,1.55826
0.98100,0.37759,0.03761,0.72452,0.09929,0.06179,1.55889
0.98200,0.37715,0.03760,0.72469,0.09936,0.06228,1.55951
0.98300,0.37670,0.03758,0.72486,0.09943,0.06277,1.56014
0.98400,0.37625,0.03756,0.72503,0.09950,0.06326,1.56076
0.98500,0.37581,0.03754,0.72521,0.09956,0.06374,1.56139
0.98600,0.37536,0.03752,0.72537,0.09961,0.06423,1.56201
0.98700,0.37492,0.03749,0.72554,0.09967,0.06471,1.56264
0.98800,0.37448,0.03747,0.72571,0.09972,0.06518,1.56326
0.98900,0.37404,0.03744,0.72587,0.09976,0.06566,1.56389
0.99000,0.37360,0.03741,0.72603,0.09980,0.06613,1.56452
0.99100,0.37316,0.03738,0.72620,0.09984,0.06660,1.56514
0.99200,0.37272,0.03735,0.72636,0.09987,0.06707,1.56577
0.99300,0.37228,0.03732,0.72651,0.09990,0.06753,1.56640
0.99400,0.37185,0.03728,0.72667,0.09993,0.06800,1.56703
0.99500,0.37141,0.03725,0.72683,0.09995,0.06845,1.56766
0.99600,0.37098,0.03721,0.72698,0.09997,0.06891,1.56828
0.99700,0.37055,0.03717,0.72713,0.09998,0.06937,1.56891
0.99800,0.37012,0.03713,0.72728,0.09999,0.06982,1.56954
0.99900,0.36969,0.03709,0.72743,0.10000,0.07026,1.57017
