time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7
0.47,0.681402,0.161767,-0.089736,-0.571865037,-0.305913398,0.02660511,1.2259755,0.009126068,0.647222564,0.141563726,0.202762067,-0.645910761,-0.048448844,1.73015,0.066335149,-1.088025652,0.150638993
0.472,0.682152,0.161699,-0.089736,-0.571462501,-0.307203221,0.026508114,1.2294358,0.009258817,0.645047015,0.141861952,0.199773719,-0.644012703,-0.048562265,1.72765,0.066218139,-1.087873063,0.147788002
0.474,0.682904,0.161635,-0.089736,-0.571065942,-0.308489049,0.026410942,1.2328861,0.009391181,0.642871472,0.142154476,0.196885442,-0.642064657,-0.048666235,1.72515,0.066110869,-1.087670457,0.144887935
0.476,0.683655,0.161576,-0.089736,-0.57067536,-0.30977188,0.02631349,1.2363364,0.009523261,0.640695933,0.142442302,0.194047239,-0.640166623,-0.048785757,1.72265,0.065893336,-1.087517836,0.141988798
0.478,0.684407,0.161521,-0.089736,-0.570289753,-0.311049715,0.026215759,1.2397767,0.009654955,0.6385214,0.14272243,0.191209108,-0.638168601,-0.048900831,1.72115,0.065710541,-1.087365198,0.138990594
0.48,0.68516,0.161472,-0.089736,-0.569910123,-0.312324554,0.026117848,1.243217,0.009785863,0.636346873,0.142997863,0.188321051,-0.636170592,-0.049001462,1.71915,0.065537481,-1.087162544,0.135943325
0.482,0.685912,0.161427,-0.089736,-0.569536469,-0.313594398,0.026019754,1.2466573,0.009916985,0.63417235,0.143266602,0.185233067,-0.634172594,-0.04909265,1.71765,0.065389157,-1.086909874,0.133046996
0.484,0.686665,0.161386,-0.089736,-0.569168791,-0.314861245,0.025921478,1.2500876,0.01004762,0.631998833,0.143529649,0.182195156,-0.632074609,-0.049184397,1.71515,0.065245567,-1.086607188,0.130101609
0.486,0.687418,0.161351,-0.089736,-0.568808089,-0.316123096,0.025823018,1.2535179,0.010177968,0.629826321,0.143787007,0.17930732,-0.630126637,-0.049286706,1.71265,0.06499171,-1.086354484,0.12705717
0.488,0.688172,0.16132,-0.089736,-0.568452362,-0.317380951,0.025724372,1.2569382,0.010307827,0.627653815,0.144038677,0.176319558,-0.628078676,-0.049374579,1.71015,0.064767585,-1.086051765,0.124013681
0.49,0.688925,0.161294,-0.089736,-0.568101611,-0.318635811,0.02562544,1.2603585,0.010436799,0.625481314,0.14428266,0.173381871,-0.626080728,-0.049453018,1.70765,0.064553192,-1.085749029,0.121021145
0.492,0.689679,0.161273,-0.089736,-0.567758835,-0.319885674,0.025526521,1.2637688,0.010565881,0.623310819,0.14452196,0.170344258,-0.624032793,-0.049517025,1.70515,0.064368528,-1.085346276,0.118029568
0.494,0.690433,0.161256,-0.089736,-0.567421034,-0.321131542,0.025427413,1.2671791,0.010694473,0.621140329,0.144755577,0.167206721,-0.62183487,-0.049576603,1.70265,0.064188593,-1.084893507,0.115038951
0.496,0.691187,0.161244,-0.089736,-0.567089208,-0.322373414,0.025328216,1.2705794,0.010822675,0.618970845,0.144982514,0.164269259,-0.61968696,-0.049666754,1.70015,0.063903386,-1.08459072,0.1118993
0.498,0.691941,0.161237,-0.089736,-0.566764357,-0.32361029,0.025228827,1.2739797,0.010950287,0.616802366,0.145202772,0.161081873,-0.617639062,-0.049737479,1.69765,0.063632906,-1.084137917,0.108810618
0.5,0.692695,0.161235,-0.089736,-0.566444481,-0.32484317,0.025129147,1.27737,0.011077008,0.614633893,0.145417355,0.157944563,-0.615491177,-0.049803782,1.69515,0.063377151,-1.083735097,0.105772908
0.502,0.693449,0.161237,-0.089736,-0.566132579,-0.326073054,0.025029573,1.2807603,0.011203636,0.612467426,0.145626263,0.154807329,-0.613443305,-0.049845664,1.69265,0.063141122,-1.08323226,0.102786175
0.504,0.694203,0.161244,-0.089736,-0.565825651,-0.327296943,0.024929805,1.2841406,0.011329772,0.610300964,0.145828498,0.151620172,-0.611295445,-0.049883128,1.69015,0.062919816,-1.082729406,0.099700423
0.506,0.694956,0.161256,-0.089736,-0.565525698,-0.328517836,0.024830041,1.2875209,0.011455316,0.608136508,0.146025063,0.148583092,-0.609097599,-0.049951177,1.68665,0.062598232,-1.082226535,0.096515656
0.508,0.69571,0.161273,-0.089736,-0.565231719,-0.329733733,0.024730081,1.2908912,0.011580366,0.605972058,0.146214959,0.145396089,-0.606949765,-0.049999812,1.68365,0.062291369,-1.081623647,0.093381876
0.51,0.696464,0.161294,-0.089736,-0.564943714,-0.330945635,0.024629923,1.2942515,0.011704322,0.603809614,0.146398189,0.142159164,-0.604701944,-0.050044036,1.68115,0.062004227,-1.081070741,0.09019909
0.512,0.697217,0.16132,-0.089736,-0.564662683,-0.332152541,0.024529866,1.2976118,0.011828183,0.601648175,0.146575754,0.138872317,-0.602454136,-0.050063851,1.67915,0.061721804,-1.080467818,0.0871173
0.514,0.697971,0.161351,-0.089736,-0.564388625,-0.333355452,0.024429709,1.3009721,0.011951449,0.599487742,0.146746656,0.135635548,-0.600206341,-0.050079261,1.67665,0.061449098,-1.079964878,0.084036511
0.516,0.698724,0.161386,-0.089736,-0.56412054,-0.334553367,0.02432955,1.3043224,0.01207402,0.597328315,0.146911898,0.132448858,-0.59805856,-0.050125266,1.67365,0.061081109,-1.07936192,0.080956728
0.518,0.699477,0.161427,-0.089736,-0.563858429,-0.335747286,0.024229288,1.3076627,0.012195894,0.595169895,0.147070481,0.129212247,-0.595860791,-0.050161871,1.67015,0.060727836,-1.078708945,0.077777953
0.52,0.700229,0.161472,-0.089736,-0.563603292,-0.33693721,0.024128823,1.311003,0.012316772,0.59301348,0.147223408,0.125825714,-0.593613036,-0.050189077,1.66765,0.060394277,-1.077955952,0.074650192
0.522,0.700982,0.161521,-0.089736,-0.563355127,-0.338122138,0.024028453,1.3143333,0.012437352,0.590858071,0.147368681,0.122439262,-0.591315294,-0.050186887,1.66515,0.060075431,-1.077202942,0.071473449
0.524,0.701734,0.161576,-0.089736,-0.563113935,-0.339302071,0.023928077,1.3176636,0.012557234,0.588704668,0.1475093,0.119102889,-0.589067565,-0.050175304,1.66165,0.059756297,-1.076549914,0.068297727
0.526,0.702485,0.161635,-0.089736,-0.562878715,-0.340478008,0.023827793,1.3209839,0.012676418,0.586552271,0.14764227,0.115766597,-0.586769849,-0.050199329,1.65865,0.059341873,-1.075846867,0.065073033
0.528,0.703237,0.161699,-0.089736,-0.562650468,-0.34164995,0.0237274,1.3242942,0.012794802,0.58440088,0.147769591,0.112480385,-0.584472148,-0.050218967,1.65515,0.058942159,-1.075093803,0.061849369
0.53,0.703988,0.161767,-0.089736,-0.562429194,-0.342815897,0.023626798,1.3276045,0.012911987,0.582251496,0.147889266,0.109044254,-0.582174459,-0.050224218,1.65165,0.058557153,-1.074290721,0.05867674
0.532,0.704738,0.161841,-0.089736,-0.562213892,-0.343977848,0.023526384,1.3309048,0.013028871,0.580104117,0.148004296,0.105558205,-0.579776784,-0.050205087,1.64865,0.058191853,-1.073437621,0.055505152
0.534,0.705488,0.161919,-0.089736,-0.562006561,-0.345135804,0.023426059,1.3341951,0.013144955,0.577957745,0.148111685,0.102122237,-0.577479123,-0.050166576,1.64515,0.057831259,-1.072584503,0.052284608
0.536,0.706237,0.162002,-0.089736,-0.561806203,-0.346287765,0.023325719,1.3374854,0.013260237,0.575813379,0.148213433,0.098686351,-0.575181475,-0.050178687,1.64265,0.05737537,-1.071781366,0.048965114
0.538,0.706986,0.162089,-0.089736,-0.561611816,-0.34743573,0.023225465,1.3407657,0.013374617,0.57367102,0.148307543,0.095250548,-0.572783841,-0.050176424,1.64015,0.056929183,-1.070928212,0.045746673
0.54,0.707735,0.162181,-0.089736,-0.561424401,-0.3485797,0.023124894,1.344046,0.013487794,0.571529667,0.148396018,0.091814827,-0.570486221,-0.050149789,1.63665,0.056492698,-1.070075038,0.04257929
0.542,0.708482,0.162278,-0.089736,-0.561244957,-0.349717675,0.023024707,1.3473163,0.013600468,0.56939032,0.148477859,0.08822919,-0.568088615,-0.050113785,1.63365,0.056070913,-1.069071847,0.039412971
0.544,0.709229,0.16238,-0.089736,-0.561071484,-0.350851654,0.0229246,1.3505766,0.013712238,0.567252979,0.148554068,0.084643636,-0.565641023,-0.050048414,1.63015,0.055658827,-1.068018636,0.036197721
0.546,0.709976,0.162486,-0.089736,-0.560905982,-0.351980639,0.022824474,1.3538369,0.013823104,0.565118645,0.148622648,0.081208166,-0.563343444,-0.05004868,1.62665,0.055156438,-1.067015408,0.032883543
0.548,0.710722,0.162597,-0.089736,-0.560747452,-0.353104628,0.022724527,1.3570872,0.013933064,0.562985317,0.148685601,0.07757278,-0.56089588,-0.050024586,1.62265,0.054658746,-1.06606216,0.029570443
0.55,0.711467,0.162712,-0.089736,-0.560594891,-0.354224622,0.022624257,1.3603275,0.014041619,0.560853996,0.148740928,0.074037479,-0.55849833,-0.049976135,1.61865,0.054175748,-1.065158894,0.026258426
0.552,0.712211,0.162833,-0.089736,-0.560451302,-0.355338621,0.022524463,1.3635578,0.014149568,0.558724682,0.148790633,0.070402263,-0.556000794,-0.049918329,1.61515,0.053707444,-1.064055608,0.022947496
0.554,0.712955,0.162958,-0.089736,-0.560313682,-0.356448625,0.022424744,1.3667881,0.014256609,0.556597374,0.148832716,0.066717132,-0.553503272,-0.049831172,1.61265,0.053248831,-1.063002304,0.01973766
0.556,0.713697,0.163087,-0.089736,-0.560184033,-0.357552634,0.0223251,1.3700084,0.014362643,0.554473073,0.148869181,0.063182088,-0.551105765,-0.049819666,1.60915,0.052689909,-1.061898981,0.016478922
0.558,0.714439,0.163221,-0.089736,-0.560061354,-0.358652648,0.022225627,1.3732287,0.014467569,0.552349778,0.14889903,0.059497129,-0.548658272,-0.049778815,1.60515,0.052135675,-1.060695638,0.013271287
0.56,0.71518,0.16336,-0.089736,-0.559945645,-0.359747668,0.022125825,1.376429,0.014570987,0.55022949,0.148922265,0.055862258,-0.546260793,-0.049708621,1.60115,0.05159613,-1.059592276,0.009964761
0.562,0.715921,0.163504,-0.089736,-0.559837905,-0.360837692,0.022026593,1.3796293,0.014673794,0.548112209,0.148938888,0.052127473,-0.543763329,-0.049624089,1.59765,0.05107627,-1.058388895,0.006559349
0.564,0.71666,0.163652,-0.089736,-0.559737135,-0.361922721,0.02192753,1.3828196,0.014775492,0.545995934,0.1489489,0.048392776,-0.541265879,-0.049515221,1.59515,0.050571094,-1.057185494,0.003205055
0.566,0.717398,0.163805,-0.089736,-0.559644334,-0.363002755,0.021828534,1.3860099,0.014876079,0.543882667,0.148951306,0.044658167,-0.538768444,-0.04948702,1.59165,0.049955602,-1.055982074,-9.81E-05
0.568,0.718135,0.163963,-0.089736,-0.559558503,-0.364077795,0.021729703,1.3891902,0.014975555,0.541772406,0.148948106,0.040923646,-0.536271024,-0.04942449,1.58765,0.049359791,-1.054628634,-0.003350152
0.57,0.718872,0.164125,-0.089736,-0.55948064,-0.365147839,0.021630637,1.3923605,0.015073319,0.539664152,0.148938303,0.037189214,-0.533673619,-0.049337633,1.58265,0.04876866,-1.053375175,-0.006551055
0.572,0.719607,0.164292,-0.089736,-0.559409746,-0.366212889,0.021532234,1.3955208,0.01517047,0.537558905,0.1489219,0.033354871,-0.531126228,-0.049236454,1.57865,0.048187207,-1.052121695,-0.009950817
0.574,0.720341,0.164463,-0.089736,-0.559346821,-0.367271944,0.021433892,1.3986711,0.015266308,0.535455665,0.148898898,0.029470618,-0.528628853,-0.049110955,1.57515,0.047615431,-1.050868196,-0.013299432
0.576,0.721074,0.164639,-0.089736,-0.559291864,-0.368327004,0.021335711,1.4018214,0.015360933,0.533355433,0.148868301,0.025586455,-0.526081492,-0.049016141,1.57165,0.04698333,-1.049514677,-0.016696894
0.578,0.721806,0.16482,-0.089736,-0.559244875,-0.36937707,0.021237789,1.4049617,0.015454242,0.531257207,0.148832109,0.021852382,-0.523634147,-0.048967013,1.56765,0.046300902,-1.048111137,-0.019993198
0.58,0.722537,0.165005,-0.089736,-0.559204854,-0.370421141,0.021140124,1.408092,0.015546337,0.529162988,0.148788326,0.018068401,-0.521036817,-0.048883576,1.56365,0.045633146,-1.046707578,-0.023288339
0.582,0.723267,0.165195,-0.089736,-0.559171801,-0.371461217,0.021042015,1.4112123,0.015636615,0.527070776,0.148738954,0.014184511,-0.518439502,-0.048780834,1.55915,0.04498506,-1.045253998,-0.026682308
0.584,0.723996,0.165389,-0.089736,-0.559147716,-0.372495299,0.020944762,1.4143326,0.015726077,0.524981572,0.148681995,0.010250713,-0.515892202,-0.048648789,1.55515,0.044341643,-1.043850397,-0.030025102
0.586,0.724723,0.165588,-0.089736,-0.559131599,-0.373524386,0.020847661,1.4174329,0.015814222,0.522895375,0.148618451,0.006317008,-0.513294918,-0.048477446,1.55115,0.043717892,-1.042346776,-0.033416714
0.588,0.725449,0.165792,-0.089736,-0.559122448,-0.374548479,0.020750813,1.4205332,0.01590095,0.520812185,0.148548326,0.002383395,-0.510697649,-0.048371808,1.54765,0.043023807,-1.040743134,-0.036707138
0.59,0.726174,0.166,-0.089736,-0.559121265,-0.375567577,0.020654215,1.4236235,0.015986358,0.518732002,0.148471621,-0.001450124,-0.508150396,-0.048311879,1.54415,0.042264384,-1.039189472,-0.039996368
0.592,0.726897,0.166212,-0.089736,-0.559129049,-0.37658068,0.020557767,1.4267138,0.016070248,0.516655827,0.148388339,-0.00548355,-0.505553158,-0.048217662,1.54015,0.041524624,-1.037685789,-0.043284397
0.594,0.727619,0.166429,-0.089736,-0.5591428,-0.377589789,0.020461066,1.4297841,0.016152217,0.514581659,0.148298481,-0.009466881,-0.502955937,-0.048089161,1.53515,0.040804523,-1.036132085,-0.046671219
0.596,0.72834,0.166651,-0.089736,-0.559166517,-0.378592904,0.020365211,1.4328544,0.016233266,0.512510498,0.148202052,-0.013500117,-0.500308731,-0.04792638,1.53015,0.04009908,-1.034578359,-0.050106828
0.598,0.729059,0.166877,-0.089736,-0.5591972,-0.379591024,0.020269601,1.4359047,0.016312894,0.510443345,0.148098052,-0.017583258,-0.49756154,-0.047734323,1.52615,0.039398293,-1.032824613,-0.053541217
0.6,0.729777,0.167108,-0.089736,-0.55923685,-0.38058315,0.020174235,1.438955,0.0163909,0.5083792,0.147987485,-0.021566303,-0.494914366,-0.047597993,1.52165,0.03863216,-1.031170845,-0.05692438
0.602,0.730493,0.167343,-0.089736,-0.559283466,-0.381570282,0.020079211,1.4419953,0.016467383,0.506319062,0.147870353,-0.025549251,-0.492317208,-0.047532395,1.51765,0.03781068,-1.029467056,-0.06020631
0.604,0.731208,0.167583,-0.089736,-0.559339047,-0.382552419,0.019984427,1.4450256,0.016542343,0.504260932,0.147746658,-0.029532103,-0.489820066,-0.047417532,1.51365,0.037003851,-1.027713245,-0.063487001
0.606,0.731921,0.167827,-0.089736,-0.559401594,-0.383529562,0.019889182,1.4480459,0.016615279,0.502207809,0.147616403,-0.033714857,-0.487222941,-0.047278409,1.50915,0.03621167,-1.026009413,-0.066866446
0.608,0.732633,0.168076,-0.089736,-0.559473107,-0.384501711,0.019795074,1.4510662,0.016686991,0.500157694,0.14747959,-0.037797513,-0.484475831,-0.047090029,1.50515,0.035424136,-1.024205558,-0.070294638
0.61,0.733343,0.168329,-0.089736,-0.559553584,-0.385467865,0.019701103,1.4540665,0.016757176,0.498110587,0.147335222,-0.041980071,-0.481778738,-0.046857397,1.50115,0.034651246,-1.022451682,-0.07372157
0.612,0.734052,0.168587,-0.089736,-0.559641027,-0.386428025,0.019607566,1.4570668,0.016825636,0.496067487,0.147184302,-0.046162529,-0.479081662,-0.046705517,1.49565,0.033823,-1.020647784,-0.077097235
0.614,0.734759,0.168849,-0.089736,-0.559737435,-0.387384192,0.019514362,1.4600571,0.016892469,0.494028396,0.147026831,-0.050244888,-0.476384602,-0.046624392,1.49115,0.032934394,-1.018693864,-0.080371626
0.616,0.735464,0.169115,-0.089736,-0.559842807,-0.388334364,0.019421389,1.4630274,0.016957574,0.491992312,0.146862813,-0.054427147,-0.473787559,-0.046504028,1.48615,0.032060428,-1.016789922,-0.083744737
0.618,0.736168,0.169386,-0.089736,-0.559955143,-0.389278542,0.019327947,1.4659977,0.017020551,0.489961236,0.14669225,-0.058509305,-0.470990532,-0.046344428,1.48165,0.031186098,-1.014885957,-0.087166559
0.62,0.73687,0.169662,-0.089736,-0.560076444,-0.390218726,0.019235733,1.468958,0.017082199,0.487933168,0.146514145,-0.062641362,-0.468343523,-0.046130597,1.47765,0.030326402,-1.012931969,-0.090587085
0.622,0.73757,0.169941,-0.089736,-0.560205709,-0.391151916,0.019143746,1.4719083,0.017142017,0.485909108,0.1463295,-0.066973317,-0.465696531,-0.045877539,1.47265,0.02947634,-1.011027959,-0.093956309
0.624,0.738268,0.170226,-0.089736,-0.560343938,-0.392081112,0.019052184,1.4748486,0.017200105,0.483889056,0.146138317,-0.071155169,-0.462899555,-0.045780259,1.46865,0.028545908,-1.009023927,-0.097224222
0.626,0.738965,0.170514,-0.089736,-0.56049113,-0.393004314,0.018960946,1.4777789,0.017256362,0.481873012,0.145940601,-0.075436919,-0.460302597,-0.04563376,1.46415,0.027615105,-1.007019871,-0.100490818
0.628,0.739659,0.170807,-0.089736,-0.560645286,-0.393921522,0.01886933,1.4807092,0.017310486,0.479860977,0.145736352,-0.079668565,-0.457505656,-0.045448049,1.45915,0.026683927,-1.004915792,-0.103856087
0.63,0.740352,0.171104,-0.089736,-0.560809404,-0.394834737,0.018778835,1.4836195,0.017362978,0.477852949,0.145525574,-0.083950106,-0.454758732,-0.045233128,1.45365,0.025757374,-1.00276169,-0.107270024
0.632,0.741043,0.171406,-0.089736,-0.560981486,-0.395740957,0.018688759,1.4865198,0.017413636,0.47584993,0.14530727,-0.088281543,-0.452061826,-0.044974003,1.44865,0.024835443,-1.000607565,-0.110682619
0.634,0.741732,0.171712,-0.089736,-0.561162531,-0.396642184,0.0185989,1.4894101,0.01746236,0.473850919,0.145082442,-0.092412874,-0.449364938,-0.044870679,1.44415,0.023848132,-0.998503416,-0.114043866
0.636,0.74242,0.172022,-0.089736,-0.561351538,-0.397538417,0.018509558,1.4923004,0.017509149,0.471855916,0.144851092,-0.096694099,-0.446668067,-0.04472316,1.43915,0.022855438,-0.996399244,-0.117403755
0.638,0.743105,0.172337,-0.089736,-0.561548507,-0.398429656,0.018419729,1.4951707,0.017553703,0.469864922,0.144613224,-0.100975217,-0.443971214,-0.044521451,1.43465,0.021862359,-0.994145048,-0.120812279
0.64,0.743788,0.172656,-0.089736,-0.561755439,-0.399313902,0.018331113,1.498031,0.017596519,0.467878936,0.144367841,-0.105456228,-0.441124379,-0.044295557,1.42915,0.020878892,-0.991840829,-0.12421943
0.642,0.744469,0.172979,-0.089736,-0.561970332,-0.400194154,0.018242908,1.5008913,0.017637299,0.465897958,0.144115944,-0.109937131,-0.438377561,-0.044015482,1.42415,0.019895037,-0.989586585,-0.1275752
0.644,0.745148,0.173306,-0.089736,-0.562195188,-0.401067412,0.018155012,1.5037316,0.01767614,0.463920989,0.143857538,-0.114117925,-0.435730762,-0.043911233,1.41965,0.018835789,-0.987282317,-0.130729579
0.646,0.745826,0.173638,-0.089736,-0.562428004,-0.401936677,0.018067624,1.5065619,0.017712843,0.461948029,0.143592624,-0.11844861,-0.432933982,-0.043752814,1.41415,0.017781147,-0.984978024,-0.13403256
0.648,0.746501,0.173974,-0.089736,-0.562667782,-0.402799948,0.017979643,1.5093922,0.017747105,0.459981077,0.143322205,-0.122829185,-0.430237219,-0.043540229,1.40915,0.016726109,-0.982573708,-0.137434133
0.65,0.747173,0.174314,-0.089736,-0.562918521,-0.403657226,0.017893065,1.5122025,0.017779628,0.458018134,0.143043285,-0.127309649,-0.427390475,-0.043288485,1.40365,0.015685671,-0.980219366,-0.140784291
0.652,0.747844,0.174659,-0.089736,-0.563178221,-0.40450951,0.01780689,1.5150028,0.017810009,0.4560602,0.142757866,-0.131840002,-0.42454375,-0.042977586,1.39865,0.014644832,-0.977865,-0.144183024
0.654,0.748513,0.175007,-0.089736,-0.563445881,-0.405355801,0.017721116,1.5177931,0.017838248,0.454106274,0.142466951,-0.136070243,-0.421847043,-0.042872537,1.39415,0.013528588,-0.975360609,-0.147430324
0.656,0.749179,0.17536,-0.089736,-0.563722502,-0.406196098,0.017635841,1.5205834,0.017864244,0.452158357,0.142168542,-0.14040037,-0.419050355,-0.042713345,1.38915,0.012416938,-0.972806193,-0.150726181
0.658,0.749843,0.175717,-0.089736,-0.564007083,-0.407032402,0.017549864,1.5233537,0.017887796,0.450215449,0.141863644,-0.144980385,-0.416303686,-0.042505014,1.38365,0.011299879,-0.970301752,-0.154170587
0.66,0.750505,0.176078,-0.089736,-0.564301624,-0.407861713,0.017465383,1.526114,0.017909404,0.44827755,0.141552258,-0.149560285,-0.413607036,-0.04224255,1.37765,0.010197407,-0.967847286,-0.157463531
0.662,0.751165,0.176443,-0.089736,-0.564606124,-0.40868603,0.017381295,1.5288643,0.017928666,0.44634366,0.141233387,-0.15414007,-0.410810405,-0.041910958,1.37265,0.009094522,-0.965242793,-0.160805005
0.664,0.751822,0.176813,-0.089736,-0.564918584,-0.409505354,0.0172977,1.5316046,0.017945783,0.444415779,0.140909035,-0.158469739,-0.408063793,-0.041795245,1.36665,0.007911219,-0.962638275,-0.164045
0.666,0.752477,0.177186,-0.089736,-0.565240003,-0.410318685,0.017214596,1.5343349,0.017960552,0.442493907,0.140577205,-0.162799292,-0.405267201,-0.041630415,1.36115,0.006737496,-0.959933732,-0.167283505
0.668,0.753129,0.177564,-0.089736,-0.565569382,-0.411126023,0.01713078,1.5370452,0.017972573,0.440576044,0.140239899,-0.167278728,-0.402420629,-0.041416475,1.35615,0.00556335,-0.957229162,-0.170620511
0.67,0.75378,0.177946,-0.089736,-0.565908719,-0.411928368,0.017048451,1.5397555,0.017982646,0.43866419,0.13989512,-0.171808046,-0.399674076,-0.04114343,1.35065,0.004398779,-0.954524566,-0.173906008
0.672,0.754427,0.178332,-0.089736,-0.566257014,-0.412724719,0.016966608,1.5424558,0.017990369,0.436758346,0.139543872,-0.176487245,-0.396927543,-0.040801286,1.34615,0.00323878,-0.951769943,-0.177239987
0.674,0.755073,0.178722,-0.089736,-0.566614268,-0.413516078,0.016885247,1.5451361,0.017995642,0.434857511,0.139186158,-0.180916324,-0.394081029,-0.04068005,1.34015,0.00200335,-0.949065294,-0.180372436
0.676,0.755716,0.179116,-0.089736,-0.566981479,-0.414301443,0.016804369,1.5478164,0.017998463,0.432961685,0.13882198,-0.185445283,-0.391284536,-0.040509727,1.33415,0.000767486,-0.946310619,-0.183653346
0.678,0.756356,0.179514,-0.089736,-0.567355649,-0.415080816,0.01672277,1.5504767,0.017998633,0.431071868,0.138452342,-0.190024121,-0.388538063,-0.040285324,1.32865,-0.000468815,-0.943505916,-0.186932707
0.68,0.756994,0.179916,-0.089736,-0.567740776,-0.415855196,0.016642749,1.553127,0.017996549,0.429188061,0.138074247,-0.194602837,-0.38574161,-0.039991846,1.32265,-0.001700556,-0.940551186,-0.190310508
0.682,0.757629,0.180322,-0.089736,-0.568134861,-0.416624582,0.016563204,1.5557673,0.017991911,0.427309263,0.137690698,-0.19918143,-0.383045178,-0.0397393,1.31765,-0.00294274,-0.937646429,-0.193536739
0.684,0.758262,0.180732,-0.089736,-0.568537902,-0.417386976,0.016484233,1.5583976,0.017984818,0.425437475,0.137299697,-0.2036099,-0.380198767,-0.039552692,1.31165,-0.004210369,-0.934741644,-0.196711388
0.686,0.758892,0.181146,-0.089736,-0.5689489,-0.418145377,0.016404635,1.5610179,0.01797507,0.423570697,0.136904249,-0.208188245,-0.377352376,-0.039322029,1.30615,-0.005478447,-0.931686832,-0.199934445
0.688,0.75952,0.181563,-0.089736,-0.569369855,-0.418896786,0.016326507,1.5636182,0.017962865,0.421709928,0.136500357,-0.212866465,-0.374656006,-0.039037318,1.30015,-0.006761977,-0.928731992,-0.203205899
0.69,0.760145,0.181985,-0.089736,-0.569800766,-0.419643201,0.016248847,1.5662185,0.017948103,0.419856169,0.136091023,-0.217494558,-0.371859657,-0.038808564,1.29415,-0.008075962,-0.925627124,-0.206425738
0.692,0.760767,0.182411,-0.089736,-0.570240634,-0.420384624,0.016171754,1.5687988,0.017930682,0.418007419,0.135674251,-0.222022525,-0.369113329,-0.038620775,1.28865,-0.009395406,-0.922622228,-0.209493953
0.694,0.761386,0.182841,-0.089736,-0.570688457,-0.421120055,0.016093926,1.5713691,0.017910402,0.41616568,0.135253045,-0.226600363,-0.366317023,-0.038378957,1.28265,-0.010720311,-0.919617303,-0.21276053
0.696,0.762003,0.183274,-0.089736,-0.571146235,-0.421849492,0.01601776,1.5739294,0.017887762,0.41432895,0.134824407,-0.231278072,-0.363470738,-0.038078118,1.27665,-0.012030681,-0.916412349,-0.215975458
0.698,0.762617,0.183712,-0.089736,-0.571613969,-0.422573938,0.015942055,1.5764797,0.01786236,0.41249923,0.13438834,-0.235905652,-0.360624475,-0.037833264,1.27115,-0.013371519,-0.913207367,-0.219188726
0.7,0.763229,0.184153,-0.089736,-0.572090658,-0.42329239,0.015866908,1.57901,0.017834396,0.41067652,0.133946849,-0.240433101,-0.357828233,-0.037659402,1.26515,-0.014737828,-0.909952356,-0.222300322
0.702,0.763837,0.184598,-0.089736,-0.572575302,-0.424004851,0.015791019,1.5815403,0.01780337,0.408859821,0.133499936,-0.245010418,-0.355082014,-0.03741654,1.25915,-0.016099613,-0.906747315,-0.225410233
0.704,0.764443,0.185047,-0.089736,-0.5730699,-0.424712318,0.015716684,1.5840506,0.017769879,0.407049131,0.133045605,-0.249687602,-0.352285816,-0.037124684,1.25265,-0.017476875,-0.903492245,-0.228668448
0.706,0.765046,0.1855,-0.089736,-0.573574453,-0.425414794,0.015643002,1.5865509,0.017733623,0.405245452,0.13258486,-0.254314653,-0.349589641,-0.036883843,1.24615,-0.01885462,-0.900187145,-0.231874954
0.708,0.765646,0.185956,-0.089736,-0.574087959,-0.426110277,0.01556967,1.5890312,0.017694501,0.403448782,0.132117703,-0.258941569,-0.346743488,-0.036699023,1.24015,-0.02026785,-0.896832015,-0.234929738
0.71,0.766243,0.186416,-0.089736,-0.574609419,-0.426801768,0.015495687,1.5915115,0.017652512,0.401658124,0.131645138,-0.26366835,-0.343997358,-0.036460232,1.23415,-0.021676568,-0.893476856,-0.237982789
0.712,0.766838,0.18688,-0.089736,-0.575141833,-0.427486266,0.015423351,1.5939718,0.017607756,0.399874475,0.131166169,-0.268394994,-0.341251251,-0.036142478,1.22865,-0.023080779,-0.890071665,-0.241184092
0.714,0.767429,0.187348,-0.089736,-0.575684199,-0.428166773,0.015351559,1.5964221,0.01756023,0.398097837,0.130680799,-0.273071501,-0.338405167,-0.035900768,1.22165,-0.024510487,-0.886666445,-0.244233635
0.716,0.768018,0.187819,-0.089736,-0.576234519,-0.428840287,0.015280309,1.5988624,0.017509834,0.396328209,0.130188032,-0.277597868,-0.335709105,-0.035720111,1.21615,-0.025955694,-0.883211193,-0.247331405
0.718,0.768603,0.188295,-0.089736,-0.576793791,-0.429508809,0.0152082,1.6012827,0.017456368,0.394564592,0.12969187,-0.282224096,-0.332913067,-0.035470513,1.21015,-0.027406405,-0.87970591,-0.250377388
0.72,0.769185,0.188773,-0.089736,-0.577363015,-0.430172339,0.015137829,1.603703,0.01740013,0.392808985,0.129187319,-0.287000184,-0.330167053,-0.035166984,1.20315,-0.028857624,-0.876150596,-0.25342157
0.722,0.769765,0.189256,-0.089736,-0.577942192,-0.430829877,0.015068094,1.6061033,0.017341018,0.39106039,0.128677381,-0.291526129,-0.327371062,-0.034924532,1.19715,-0.030319354,-0.872445251,-0.256563939
