time,pos_x,pos_y,pos_z,joint_pos_1,joint_pos_2,joint_pos_3
0.59600,0.34487,-0.02847,0.76830,-0.08235,-0.09834,1.51407
0.59700,0.34480,-0.02834,0.76854,-0.08200,-0.09846,1.51355
0.59800,0.34473,-0.02820,0.76878,-0.08163,-0.09856,1.51304
0.59900,0.34466,-0.02807,0.76901,-0.08127,-0.09867,1.51253
0.60000,0.34460,-0.02794,0.76924,-0.08090,-0.09877,1.51202
0.60100,0.34453,-0.02781,0.76947,-0.08053,-0.09887,1.51151
0.60200,0.34447,-0.02767,0.76970,-0.08016,-0.09896,1.51101
0.60300,0.34441,-0.02754,0.76992,-0.07978,-0.09905,1.51050
0.60400,0.34435,-0.02740,0.77014,-0.07940,-0.09913,1.51000
0.60500,0.34429,-0.02726,0.77036,-0.07902,-0.09921,1.50951
0.60600,0.34423,-0.02712,0.77058,-0.07863,-0.09929,1.50901
0.60700,0.34418,-0.02698,0.77079,-0.07824,-0.09936,1.50852
0.60800,0.34413,-0.02684,0.77101,-0.07785,-0.09943,1.50803
0.60900,0.34408,-0.02670,0.77122,-0.07745,-0.09950,1.50754
0.61000,0.34403,-0.02656,0.77142,-0.07705,-0.09956,1.50705
0.61100,0.34398,-0.02642,0.77163,-0.07665,-0.09961,1.50657
0.61200,0.34394,-0.02627,0.77183,-0.07624,-0.09967,1.50609
0.61300,0.34390,-0.02613,0.77203,-0.07584,-0.09972,1.50561
0.61400,0.34386,-0.02598,0.77223,-0.07543,-0.09976,1.50514
0.61500,0.34382,-0.02584,0.77243,-0.07501,-0.09980,1.50467
0.61600,0.34378,-0.02569,0.77262,-0.07459,-0.09984,1.50420
0.61700,0.34375,-0.02554,0.77281,-0.07417,-0.09987,1.50373
0.61800,0.34371,-0.02540,0.77300,-0.07375,-0.09990,1.50326
0.61900,0.34368,-0.02525,0.77319,-0.07333,-0.09993,1.50280
0.62000,0.34365,-0.02510,0.77337,-0.07290,-0.09995,1.50234
0.62100,0.34363,-0.02494,0.77355,-0.07247,-0.09997,1.50188
0.62200,0.34360,-0.02479,0.77373,-0.07203,-0.09998,1.50143
0.62300,0.34358,-0.02464,0.77391,-0.07159,-0.09999,1.50098
0.62400,0.34356,-0.02449,0.77408,-0.07115,-0.10000,1.50053
0.62500,0.34354,-0.02433,0.77426,-0.07071,-0.10000,1.50009
0.62600,0.34352,-0.02418,0.77443,-0.07026,-0.10000,1.49964
0.62700,0.34350,-0.02402,0.77459,-0.06982,-0.09999,1.49920
0.62800,0.34349,-0.02386,0.77476,-0.06937,-0.09998,1.49877
0.62900,0.34348,-0.02371,0.77492,-0.06891,-0.09997,1.49833
0.63000,0.34347,-0.02355,0.77508,-0.06845,-0.09995,1.49790
0.63100,0.34346,-0.02339,0.77524,-0.06800,-0.09993,1.49747
0.63200,0.34345,-0.02323,0.77539,-0.06753,-0.09990,1.49705
0.63300,0.34345,-0.02307,0.77554,-0.06707,-0.09987,1.49662
0.63400,0.34345,-0.02291,0.77569,-0.06660,-0.09984,1.49620
0.63500,0.34345,-0.02275,0.77584,-0.06613,-0.09980,1.49579
0.63600,0.34345,-0.02258,0.77598,-0.06566,-0.09976,1.49537
0.63700,0.34345,-0.02242,0.77613,-0.06518,-0.09972,1.49496
0.63800,0.34346,-0.02225,0.77627,-0.06471,-0.09967,1.49455
0.63900,0.34347,-0.02209,0.77640,-0.06423,-0.09961,1.49415
0.64000,0.34348,-0.02192,0.77654,-0.06374,-0.09956,1.49375
0.64100,0.34349,-0.02176,0.77667,-0.06326,-0.09950,1.49335
0.64200,0.34350,-0.02159,0.77680,-0.06277,-0.09943,1.49295
0.64300,0.34352,-0.02142,0.77693,-0.06228,-0.09936,1.49256
0.64400,0.34354,-0.02125,0.77705,-0.06179,-0.09929,1.49217
0.64500,0.34356,-0.02108,0.77717,-0.06129,-0.09921,1.49178
0.64600,0.34358,-0.02091,0.77729,-0.06079,-0.09913,1.49140
0.64700,0.34360,-0.02074,0.77741,-0.06029,-0.09905,1.49102
0.64800,0.34363,-0.02057,0.77752,-0.05979,-0.09896,1.49064
0.64900,0.34365,-0.02040,0.77764,-0.05929,-0.09887,1.49027
0.65000,0.34368,-0.02022,0.77775,-0.05878,-0.09877,1.48989
0.65100,0.34372,-0.02005,0.77785,-0.05827,-0.09867,1.48953
0.65200,0.34375,-0.01988,0.77796,-0.05776,-0.09856,1.48916
0.65300,0.34378,-0.01970,0.77806,-0.05724,-0.09846,1.48880
0.65400,0.34382,-0.01952,0.77816,-0.05673,-0.09834,1.48844
0.65500,0.34386,-0.01935,0.77825,-0.05621,-0.09823,1.48809
0.65600,0.34390,-0.01917,0.77835,-0.05569,-0.09811,1.48774
0.65700,0.34395,-0.01899,0.77844,-0.05516,-0.09799,1.48739
0.65800,0.34399,-0.01881,0.77853,-0.05464,-0.09786,1.48704
0.65900,0.34404,-0.01863,0.77861,-0.05411,-0.09773,1.48670
0.66000,0.34409,-0.01845,0.77869,-0.05358,-0.09759,1.48636
0.66100,0.34414,-0.01827,0.77878,-0.05305,-0.09745,1.48603
0.66200,0.34419,-0.01809,0.77885,-0.05252,-0.09731,1.48570
0.66300,0.34425,-0.01791,0.77893,-0.05198,-0.09716,1.48537
0.66400,0.34430,-0.01773,0.77900,-0.05144,-0.09701,1.48504
0.66500,0.34436,-0.01754,0.77907,-0.05090,-0.09686,1.48472
0.66600,0.34442,-0.01736,0.77914,-0.05036,-0.09670,1.48440
0.66700,0.34449,-0.01718,0.77920,-0.04982,-0.09654,1.48409
0.66800,0.34455,-0.01699,0.77927,-0.04927,-0.09637,1.48378
0.66900,0.34462,-0.01680,0.77933,-0.04873,-0.09620,1.48347
0.67000,0.34469,-0.01662,0.77938,-0.04818,-0.09603,1.48317
0.67100,0.34476,-0.01643,0.77944,-0.04762,-0.09585,1.48286
0.67200,0.34483,-0.01624,0.77949,-0.04707,-0.09567,1.48257
0.67300,0.34491,-0.01605,0.77954,-0.04652,-0.09549,1.48227
0.67400,0.34498,-0.01587,0.77958,-0.04596,-0.09530,1.48198
0.67500,0.34506,-0.01568,0.77963,-0.04540,-0.09511,1.48170
0.67600,0.34514,-0.01549,0.77967,-0.04484,-0.09491,1.48141
0.67700,0.34522,-0.01530,0.77971,-0.04428,-0.09471,1.48113
0.67800,0.34531,-0.01510,0.77974,-0.04371,-0.09451,1.48086
0.67900,0.34539,-0.01491,0.77978,-0.04315,-0.09430,1.48058
0.68000,0.34548,-0.01472,0.77981,-0.04258,-0.09409,1.48031
0.68100,0.34557,-0.01453,0.77983,-0.04201,-0.09387,1.48005
0.68200,0.34566,-0.01433,0.77986,-0.04144,-0.09365,1.47979
0.68300,0.34576,-0.01414,0.77988,-0.04086,-0.09343,1.47953
0.68400,0.34585,-0.01394,0.77990,-0.04029,-0.09321,1.47927
0.68500,0.34595,-0.01375,0.77992,-0.03971,-0.09298,1.47902
0.68600,0.34605,-0.01355,0.77993,-0.03914,-0.09274,1.47877
0.68700,0.34615,-0.01335,0.77994,-0.03856,-0.09251,1.47853
0.68800,0.34626,-0.01316,0.77995,-0.03798,-0.09227,1.47829
0.68900,0.34636,-0.01296,0.77996,-0.03740,-0.09202,1.47805
0.69000,0.34647,-0.01276,0.77996,-0.03681,-0.09178,1.47782
0.69100,0.34658,-0.01256,0.77996,-0.03623,-0.09152,1.47759
0.69200,0.34669,-0.01236,0.77996,-0.03564,-0.09127,1.47736
0.69300,0.34680,-0.01216,0.77996,-0.03505,-0.09101,1.47714
0.69400,0.34692,-0.01196,0.77995,-0.03446,-0.09075,1.47692
0.69500,0.34703,-0.01176,0.77994,-0.03387,-0.09048,1.47671
0.69600,0.34715,-0.01156,0.77993,-0.03328,-0.09021,1.47650
0.69700,0.34727,-0.01136,0.77991,-0.03269,-0.08994,1.47629
0.69800,0.34739,-0.01115,0.77989,-0.03209,-0.08966,1.47609
0.69900,0.34752,-0.01095,0.77987,-0.03150,-0.08938,1.47589
0.70000,0.34764,-0.01075,0.77985,-0.03090,-0.08910,1.47569
0.70100,0.34777,-0.01054,0.77982,-0.03030,-0.08881,1.47550
0.70200,0.34790,-0.01034,0.77979,-0.02970,-0.08852,1.47531
0.70300,0.34803,-0.01013,0.77976,-0.02910,-0.08823,1.47513
0.70400,0.34816,-0.00993,0.77973,-0.02850,-0.08793,1.47494
0.70500,0.34830,-0.00972,0.77969,-0.02790,-0.08763,1.47477
0.70600,0.34843,-0.00951,0.77965,-0.02730,-0.08733,1.47459
0.70700,0.34857,-0.00931,0.77961,-0.02669,-0.08702,1.47442
0.70800,0.34871,-0.00910,0.77956,-0.02608,-0.08671,1.47426
0.70900,0.34885,-0.00889,0.77952,-0.02548,-0.08639,1.47410
0.71000,0.34900,-0.00868,0.77947,-0.02487,-0.08607,1.47394
0.71100,0.34914,-0.00847,0.77941,-0.02426,-0.08575,1.47378
0.71200,0.34929,-0.00826,0.77936,-0.02365,-0.08543,1.47363
0.71300,0.34944,-0.00805,0.77930,-0.02304,-0.08510,1.47349
0.71400,0.34959,-0.00784,0.77924,-0.02243,-0.08477,1.47334
0.71500,0.34974,-0.00763,0.77917,-0.02181,-0.08443,1.47320
0.71600,0.34989,-0.00742,0.77911,-0.02120,-0.08409,1.47307
0.71700,0.35005,-0.00721,0.77904,-0.02059,-0.08375,1.47294
0.71800,0.35021,-0.00699,0.77897,-0.01997,-0.08341,1.47281
0.71900,0.35037,-0.00678,0.77889,-0.01935,-0.08306,1.47269
0.72000,0.35053,-0.00657,0.77881,-0.01874,-0.08271,1.47257
0.72100,0.35069,-0.00636,0.77873,-0.01812,-0.08235,1.47245
0.72200,0.35085,-0.00614,0.77865,-0.01750,-0.08200,1.47234
0.72300,0.35102,-0.00593,0.77857,-0.01688,-0.08163,1.47223
0.72400,0.35118,-0.00571,0.77848,-0.01626,-0.08127,1.47213
0.72500,0.35135,-0.00550,0.77839,-0.01564,-0.08090,1.47203
0.72600,0.35152,-0.00528,0.77829,-0.01502,-0.08053,1.47193
0.72700,0.35170,-0.00507,0.77820,-0.01440,-0.08016,1.47184
0.72800,0.35187,-0.00485,0.77810,-0.01378,-0.07978,1.47175
0.72900,0.35204,-0.00463,0.77800,-0.01316,-0.07940,1.47167
0.73000,0.35222,-0.00441,0.77789,-0.01253,-0.07902,1.47158
0.73100,0.35240,-0.00420,0.77779,-0.01191,-0.07863,1.47151
0.73200,0.35258,-0.00398,0.77768,-0.01129,-0.07824,1.47144
0.73300,0.35276,-0.00376,0.77756,-0.01066,-0.07785,1.47137
0.73400,0.35294,-0.00354,0.77745,-0.01004,-0.07745,1.47130
0.73500,0.35313,-0.00332,0.77733,-0.00941,-0.07705,1.47124
0.73600,0.35331,-0.00310,0.77721,-0.00879,-0.07665,1.47118
0.73700,0.35350,-0.00288,0.77709,-0.00816,-0.07624,1.47113
0.73800,0.35369,-0.00266,0.77696,-0.00753,-0.07584,1.47108
0.73900,0.35388,-0.00244,0.77684,-0.00691,-0.07543,1.47104
0.74000,0.35407,-0.00222,0.77671,-0.00628,-0.07501,1.47099
0.74100,0.35427,-0.00200,0.77657,-0.00565,-0.07459,1.47096
0.74200,0.35446,-0.00178,0.77644,-0.00502,-0.07417,1.47092
0.74300,0.35466,-0.00156,0.77630,-0.00440,-0.07375,1.47089
0.74400,0.35485,-0.00134,0.77616,-0.00377,-0.07333,1.47087
0.74500,0.35505,-0.00112,0.77601,-0.00314,-0.07290,1.47085
0.74600,0.35525,-0.00089,0.77587,-0.00251,-0.07247,1.47083
0.74700,0.35546,-0.00067,0.77572,-0.00188,-0.07203,1.47081
0.74800,0.35566,-0.00045,0.77557,-0.00126,-0.07159,1.47080
0.74900,0.35586,-0.00022,0.77541,-0.00063,-0.07115,1.47080
0.75000,0.35607,-0.00000,0.77525,-0.00000,-0.07071,1.47080
0.75100,0.35628,0.00022,0.77510,0.00063,-0.07026,1.47080
0.75200,0.35649,0.00045,0.77493,0.00126,-0.06982,1.47080
0.75300,0.35670,0.00067,0.77477,0.00188,-0.06937,1.47081
0.75400,0.35691,0.00090,0.77460,0.00251,-0.06891,1.47083
0.75500,0.35712,0.00112,0.77443,0.00314,-0.06845,1.47085
0.75600,0.35733,0.00135,0.77426,0.00377,-0.06800,1.47087
0.75700,0.35755,0.00157,0.77408,0.00440,-0.06753,1.47089
0.75800,0.35777,0.00180,0.77391,0.00502,-0.06707,1.47092
0.75900,0.35798,0.00202,0.77373,0.00565,-0.06660,1.47096
0.76000,0.35820,0.00225,0.77354,0.00628,-0.06613,1.47099
0.76100,0.35842,0.00248,0.77336,0.00691,-0.06566,1.47104
0.76200,0.35864,0.00270,0.77317,0.00753,-0.06518,1.47108
0.76300,0.35887,0.00293,0.77298,0.00816,-0.06471,1.47113
0.76400,0.35909,0.00315,0.77279,0.00879,-0.06423,1.47118
0.76500,0.35932,0.00338,0.77259,0.00941,-0.06374,1.47124
0.76600,0.35954,0.00361,0.77239,0.01004,-0.06326,1.47130
0.76700,0.35977,0.00384,0.77219,0.01066,-0.06277,1.47137
0.76800,0.36000,0.00406,0.77199,0.01129,-0.06228,1.47144
0.76900,0.36023,0.00429,0.77178,0.01191,-0.06179,1.47151
0.77000,0.36046,0.00452,0.77158,0.01253,-0.06129,1.47158
0.77100,0.36069,0.00475,0.77137,0.01316,-0.06079,1.47167
0.77200,0.36092,0.00497,0.77115,0.01378,-0.06029,1.47175
0.77300,0.36116,0.00520,0.77094,0.01440,-0.05979,1.47184
0.77400,0.36139,0.00543,0.77072,0.01502,-0.05929,1.47193
0.77500,0.36163,0.00566,0.77050,0.01564,-0.05878,1.47203
0.77600,0.36186,0.00589,0.77028,0.01626,-0.05827,1.47213
0.77700,0.36210,0.00611,0.77005,0.01688,-0.05776,1.47223
0.77800,0.36234,0.00634,0.76982,0.01750,-0.05724,1.47234
0.77900,0.36258,0.00657,0.76959,0.01812,-0.05673,1.47245
0.78000,0.36282,0.00680,0.76936,0.01874,-0.05621,1.47257
0.78100,0.36307,0.00703,0.76912,0.01935,-0.05569,1.47269
0.78200,0.36331,0.00726,0.76889,0.01997,-0.05516,1.47281
0.78300,0.36355,0.00749,0.76865,0.02059,-0.05464,1.47294
0.78400,0.36380,0.00771,0.76840,0.02120,-0.05411,1.47307
0.78500,0.36404,0.00794,0.76816,0.02181,-0.05358,1.47320
0.78600,0.36429,0.00817,0.76791,0.02243,-0.05305,1.47334
0.78700,0.36454,0.00840,0.76766,0.02304,-0.05252,1.47349
0.78800,0.36479,0.00863,0.76741,0.02365,-0.05198,1.47363
0.78900,0.36503,0.00886,0.76716,0.02426,-0.05144,1.47378
0.79000,0.36528,0.00909,0.76690,0.02487,-0.05090,1.47394
0.79100,0.36554,0.00931,0.76664,0.02548,-0.05036,1.47410
0.79200,0.36579,0.00954,0.76638,0.02608,-0.04982,1.47426
0.79300,0.36604,0.00977,0.76612,0.02669,-0.04927,1.47442
0.79400,0.36629,0.01000,0.76585,0.02730,-0.04873,1.47459
0.79500,0.36655,0.01023,0.76558,0.02790,-0.04818,1.47477
0.79600,0.36680,0.01046,0.76531,0.02850,-0.04762,1.47494
0.79700,0.36706,0.01069,0.76504,0.02910,-0.04707,1.47513
0.79800,0.36731,0.01091,0.76476,0.02970,-0.04652,1.47531
0.79900,0.36757,0.01114,0.76448,0.03030,-0.04596,1.47550
0.80000,0.36783,0.01137,0.76420,0.03090,-0.04540,1.47569
0.80100,0.36809,0.01160,0.76392,0.03150,-0.04484,1.47589
0.80200,0.36834,0.01183,0.76364,0.03209,-0.04428,1.47609
0.80300,0.36860,0.01205,0.76335,0.03269,-0.04371,1.47629
0.80400,0.36886,0.01228,0.76306,0.03328,-0.04315,1.47650
0.80500,0.36913,0.01251,0.76277,0.03387,-0.04258,1.47671
0.80600,0.36939,0.01274,0.76248,0.03446,-0.04201,1.47692
0.80700,0.36965,0.01296,0.76218,0.03505,-0.04144,1.47714
0.80800,0.36991,0.01319,0.76188,0.03564,-0.04086,1.47736
0.80900,0.37017,0.01342,0.76158,0.03623,-0.04029,1.47759
0.81000,0.37044,0.01364,0.76128,0.03681,-0.03971,1.47782
0.81100,0.37070,0.01387,0.76098,0.03740,-0.03914,1.47805
0.81200,0.37097,0.01410,0.76067,0.03798,-0.03856,1.47829
0.81300,0.37123,0.01432,0.76036,0.03856,-0.03798,1.47853
0.81400,0.37150,0.01455,0.76005,0.03914,-0.03740,1.47877
0.81500,0.37177,0.01477,0.75974,0.03971,-0.03681,1.47902
0.81600,0.37203,0.01500,0.75943,0.04029,-0.03623,1.47927
0.81700,0.37230,0.01522,0.75911,0.04086,-0.03564,1.47953
0.81800,0.37257,0.01545,0.75879,0.04144,-0.03505,1.47979
0.81900,0.37283,0.01567,0.75847,0.04201,-0.03446,1.48005
0.82000,0.37310,0.01590,0.75814,0.04258,-0.03387,1.48031
0.82100,0.37337,0.01612,0.75782,0.04315,-0.03328,1.48058
0.82200,0.37364,0.01634,0.75749,0.04371,-0.03269,1.48086
0.82300,0.37391,0.01657,0.75716,0.04428,-0.03209,1.48113
0.82400,0.37418,0.01679,0.75683,0.04484,-0.03150,1.48141
0.82500,0.37445,0.01701,0.75650,0.04540,-0.03090,1.48170
0.82600,0.37472,0.01723,0.75616,0.04596,-0.03030,1.48198
0.82700,0.37499,0.01746,0.75582,0.04652,-0.02970,1.48227
0.82800,0.37526,0.01768,0.75549,0.04707,-0.02910,1.48257
0.82900,0.37553,0.01790,0.75514,0.04762,-0.02850,1.48286
0.83000,0.37581,0.01812,0.75480,0.04818,-0.02790,1.48317
0.83100,0.37608,0.01834,0.75446,0.04873,-0.02730,1.48347
0.83200,0.37635,0.01856,0.75411,0.04927,-0.02669,1.48378
0.83300,0.37662,0.01878,0.75376,0.04982,-0.02608,1.48409
0.83400,0.37689,0.01900,0.75341,0.05036,-0.02548,1.48440
0.83500,0.37717,0.01922,0.75306,0.05090,-0.02487,1.48472
0.83600,0.37744,0.01943,0.75270,0.05144,-0.02426,1.48504
0.83700,0.37771,0.01965,0.75234,0.05198,-0.02365,1.48537
0.83800,0.37799,0.01987,0.75199,0.05252,-0.02304,1.48570
0.83900,0.37826,0.02009,0.75163,0.05305,-0.02243,1.48603
0.84000,0.37853,0.02030,0.75126,0.05358,-0.02181,1.48636
0.84100,0.37881,0.02052,0.75090,0.05411,-0.02120,1.48670
0.84200,0.37908,0.02073,0.75053,0.05464,-0.02059,1.48704
0.84300,0.37935,0.02095,0.75017,0.05516,-0.01997,1.48739
0.84400,0.37963,0.02116,0.74980,0.05569,-0.01935,1.48774
0.84500,0.37990,0.02138,0.74943,0.05621,-0.01874,1.48809
0.84600,0.38017,0.02159,0.74905,0.05673,-0.01812,1.48844
0.84700,0.38045,0.02180,0.74868,0.05724,-0.01750,1.48880
0.84800,0.38072,0.02201,0.74830,0.05776,-0.01688,1.48916
0.84900,0.38099,0.02223,0.74792,0.05827,-0.01626,1.48953
0.85000,0.38127,0.02244,0.74755,0.05878,-0.01564,1.48989
0.85100,0.38154,0.02265,0.74716,0.05929,-0.01502,1.49027
0.85200,0.38181,0.02286,0.74678,0.05979,-0.01440,1.49064
0.85300,0.38209,0.02307,0.74640,0.06029,-0.01378,1.49102
0.85400,0.38236,0.02327,0.74601,0.06079,-0.01316,1.49140
0.85500,0.38263,0.02348,0.74562,0.06129,-0.01253,1.49178
0.85600,0.38291,0.02369,0.74523,0.06179,-0.01191,1.49217
0.85700,0.38318,0.02389,0.74484,0.06228,-0.01129,1.49256
0.85800,0.38345,0.02410,0.74445,0.06277,-0.01066,1.49295
0.85900,0.38373,0.02431,0.74406,0.06326,-0.01004,1.49335
0.86000,0.38400,0.02451,0.74366,0.06374,-0.00941,1.49375
0.86100,0.38427,0.02471,0.74326,0.06423,-0.00879,1.49415
0.86200,0.38454,0.02492,0.74286,0.06471,-0.00816,1.49455
0.86300,0.38481,0.02512,0.74246,0.06518,-0.00753,1.49496
0.86400,0.38509,0.02532,0.74206,0.06566,-0.00691,1.49537
0.86500,0.38536,0.02552,0.74166,0.06613,-0.00628,1.49579
0.86600,0.38563,0.02572,0.74126,0.06660,-0.00565,1.49620
0.86700,0.38590,0.02592,0.74085,0.06707,-0.00502,1.49662
0.86800,0.38617,0.02612,0.74044,0.06753,-0.00440,1.49705
0.86900,0.38644,0.02632,0.74003,0.06800,-0.00377,1.49747
0.87000,0.38671,0.02651,0.73962,0.06845,-0.00314,1.49790
0.87100,0.38698,0.02671,0.73921,0.06891,-0.00251,1.49833
0.87200,0.38725,0.02690,0.73880,0.06937,-0.00188,1.49877
0.87300,0.38752,0.02710,0.73839,0.06982,-0.00126,1.49920
0.87400,0.38779,0.02729,0.73797,0.07026,-0.00063,1.49964
0.87500,0.38805,0.02749,0.73755,0.07071,-0.00000,1.50009
0.87600,0.38832,0.02768,0.73714,0.07115,0.00063,1.50053
0.87700,0.38859,0.02787,0.73672,0.07159,0.00126,1.50098
0.87800,0.38886,0.02806,0.73630,0.07203,0.00188,1.50143
0.87900,0.38912,0.02825,0.73588,0.07247,0.00251,1.50188
0.88000,0.38939,0.02844,0.73545,0.07290,0.00314,1.50234
0.88100,0.38965,0.02862,0.73503,0.07333,0.00377,1.50280
0.88200,0.38992,0.02881,0.73460,0.07375,0.00440,1.50326
0.88300,0.39018,0.02899,0.73418,0.07417,0.00502,1.50373
0.88400,0.39045,0.02918,0.73375,0.07459,0.00565,1.50420
0.88500,0.39071,0.02936,0.73332,0.07501,0.00628,1.50467
0.88600,0.39097,0.02955,0.73289,0.07543,0.00691,1.50514
0.88700,0.39124,0.02973,0.73246,0.07584,0.00753,1.50561
0.88800,0.39150,0.02991,0.73203,0.07624,0.00816,1.50609
0.88900,0.39176,0.03009,0.73160,0.07665,0.00879,1.50657
0.89000,0.39202,0.03027,0.73116,0.07705,0.00941,1.50705
0.89100,0.39228,0.03044,0.73073,0.07745,0.01004,1.50754
0.89200,0.39254,0.03062,0.73029,0.07785,0.01066,1.50803
0.89300,0.39280,0.03080,0.72985,0.07824,0.01129,1.50852
0.89400,0.39306,0.03097,0.72942,0.07863,0.01191,1.50901
0.89500,0.39332,0.03114,0.72898,0.07902,0.01253,1.50951
0.89600,0.39358,0.03132,0.72854,0.07940,0.01316,1.51000
0.89700,0.39383,0.03149,0.72810,0.07978,0.01378,1.51050
0.89800,0.39409,0.03166,0.72765,0.08016,0.01440,1.51101
0.89900,0.39434,0.03183,0.72721,0.08053,0.01502,1.51151
0.90000,0.39460,0.03199,0.72677,0.08090,0.01564,1.51202
0.90100,0.39485,0.03216,0.72632,0.08127,0.01626,1.51253
0.90200,0.39511,0.03233,0.72588,0.08163,0.01688,1.51304
0.90300,0.39536,0.03249,0.72543,0.08200,0.01750,1.51355
0.90400,0.39561,0.03265,0.72499,0.08235,0.01812,1.51407
0.90500,0.39586,0.03282,0.72454,0.08271,0.01874,1.51459
0.90600,0.39611,0.03298,0.72409,0.08306,0.01935,1.51511
0.90700,0.39636,0.03314,0.72364,0.08341,0.01997,1.51563
0.90800,0.39661,0.03330,0.72319,0.08375,0.02059,1.51616
0.90900,0.39686,0.03345,0.72274,0.08409,0.02120,1.51668
0.91000,0.39711,0.03361,0.72229,0.08443,0.02181,1.51721
0.91100,0.39736,0.03376,0.72184,0.08477,0.02243,1.51775
0.91200,0.39760,0.03392,0.72139,0.08510,0.02304,1.51828
0.91300,0.39785,0.03407,0.72094,0.08543,0.02365,1.51881
0.91400,0.39809,0.03422,0.72048,0.08575,0.02426,1.51935
0.91500,0.39833,0.03437,0.72003,0.08607,0.02487,1.51989
0.91600,0.39858,0.03452,0.71957,0.08639,0.02548,1.52043
0.91700,0.39882,0.03467,0.71912,0.08671,0.02608,1.52098
0.91800,0.39906,0.03481,0.71866,0.08702,0.02669,1.52152
0.91900,0.39930,0.03496,0.71821,0.08733,0.02730,1.52207
0.92000,0.39954,0.03510,0.71775,0.08763,0.02790,1.52262
0.92100,0.39978,0.03524,0.71729,0.08793,0.02850,1.52317
0.92200,0.40001,0.03538,0.71684,0.08823,0.02910,1.52373
0.92300,0.40025,0.03552,0.71638,0.08852,0.02970,1.52428
0.92400,0.40049,0.03566,0.71592,0.08881,0.03030,1.52484
0.92500,0.40072,0.03580,0.71546,0.08910,0.03090,1.52540
0.92600,0.40096,0.03593,0.71500,0.08938,0.03150,1.52596
0.92700,0.40119,0.03607,0.71454,0.08966,0.03209,1.52652
0.92800,0.40142,0.03620,0.71409,0.08994,0.03269,1.52708
0.92900,0.40165,0.03633,0.71363,0.09021,0.03328,1.52765
0.93000,0.40188,0.03646,0.71317,0.09048,0.03387,1.52822
0.93100,0.40211,0.03659,0.71270,0.09075,0.03446,1.52879
0.93200,0.40234,0.03672,0.71224,0.09101,0.03505,1.52936
0.93300,0.40257,0.03684,0.71178,0.09127,0.03564,1.52993
0.93400,0.40279,0.03697,0.71132,0.09152,0.03623,1.53051
0.93500,0.40302,0.03709,0.71086,0.09178,0.03681,1.53108
0.93600,0.40324,0.03721,0.71040,0.09202,0.03740,1.53166
0.93700,0.40346,0.03733,0.70994,0.09227,0.03798,1.53224
0.93800,0.40369,0.03745,0.70948,0.09251,0.03856,1.53282
0.93900,0.40391,0.03757,0.70901,0.09274,0.03914,1.53340
0.94000,0.40413,0.03768,0.70855,0.09298,0.03971,1.53398
0.94100,0.40435,0.03780,0.70809,0.09321,0.04029,1.53457
0.94200,0.40456,0.03791,0.70763,0.09343,0.04086,1.53516
0.94300,0.40478,0.03802,0.70717,0.09365,0.04144,1.53574
0.94400,0.40500,0.03813,0.70670,0.09387,0.04201,1.53633
0.94500,0.40521,0.03824,0.70624,0.09409,0.04258,1.53692
0.94600,0.40542,0.03834,0.70578,0.09430,0.04315,1.53751
0.94700,0.40564,0.03845,0.70532,0.09451,0.04371,1.53811
0.94800,0.40585,0.03855,0.70486,0.09471,0.04428,1.53870
0.94900,0.40606,0.03866,0.70440,0.09491,0.04484,1.53930
0.95000,0.40627,0.03876,0.70393,0.09511,0.04540,1.53989
0.95100,0.40648,0.03885,0.70347,0.09530,0.04596,1.54049
0.95200,0.40668,0.03895,0.70301,0.09549,0.04652,1.54109
0.95300,0.40689,0.03905,0.70255,0.09567,0.04707,1.54169
0.95400,0.40709,0.03914,0.70209,0.09585,0.04762,1.54229
0.95500,0.40730,0.03923,0.70163,0.09603,0.04818,1.54290
0.95600,0.40750,0.03932,0.70117,0.09620,0.04873,1.54350
0.95700,0.40770,0.03941,0.70071,0.09637,0.04927,1.54411
0.95800,0.40790,0.03950,0.70025,0.09654,0.04982,1.54471
0.95900,0.40810,0.03959,0.69979,0.09670,0.05036,1.54532
0.96000,0.40830,0.03967,0.69933,0.09686,0.05090,1.54593
0.96100,0.40849,0.03975,0.69887,0.09701,0.05144,1.54654
0.96200,0.40869,0.03984,0.69841,0.09716,0.05198,1.54715
0.96300,0.40888,0.03991,0.69795,0.09731,0.05252,1.54776
0.96400,0.40908,0.03999,0.69750,0.09745,0.05305,1.54837
0.96500,0.40927,0.04007,0.69704,0.09759,0.05358,1.54898
0.96600,0.40946,0.04014,0.69658,0.09773,0.05411,1.54960
0.96700,0.40965,0.04022,0.69612,0.09786,0.05464,1.55021
0.96800,0.40984,0.04029,0.69567,0.09799,0.05516,1.55083
0.96900,0.41002,0.04036,0.69521,0.09811,0.05569,1.55144
0.97000,0.41021,0.04042,0.69476,0.09823,0.05621,1.55206
0.97100,0.41040,0.04049,0.69430,0.09834,0.05673,1.55268
0.97200,0.41058,0.04056,0.69385,0.09846,0.05724,1.55329
0.97300,0.41076,0.04062,0.69340,0.09856,0.05776,1.55391
0.97400,0.41094,0.04068,0.69294,0.09867,0.05827,1.55453
0.97500,0.41112,0.04074,0.69249,0.09877,0.05878,1.55515
0.97600,0.41130,0.04080,0.69204,0.09887,0.05929,1.55577
