time,pos_x,pos_y,pos_z
0.24600,-0.49937,0.00000,0.40025
0.24800,-0.49984,0.00000,0.40006
0.25000,-0.50000,0.00000,0.40000
0.25200,-0.49984,0.00000,0.40006
0.25400,-0.49937,0.00000,0.40025
0.25600,-0.49858,0.00000,0.40057
0.25800,-0.49748,0.00000,0.40101
0.26000,-0.49606,0.00000,0.40158
0.26200,-0.49433,0.00000,0.40227
0.26400,-0.49228,0.00000,0.40309
0.26600,-0.48993,0.00000,0.40403
0.26800,-0.48726,0.00000,0.40509
0.27000,-0.48429,0.00000,0.40628
0.27200,-0.48101,0.00000,0.40759
0.27400,-0.47743,0.00000,0.40903
0.27600,-0.47355,0.00000,0.41058
0.27800,-0.46937,0.00000,0.41225
0.28000,-0.46489,0.00000,0.41404
0.28200,-0.46012,0.00000,0.41595
0.28400,-0.45505,0.00000,0.41798
0.28600,-0.44970,0.00000,0.42012
0.28800,-0.44407,0.00000,0.42237
0.29000,-0.43815,0.00000,0.42474
0.29200,-0.43196,0.00000,0.42722
0.29400,-0.42550,0.00000,0.42980
0.29600,-0.41876,0.00000,0.43249
0.29800,-0.41177,0.00000,0.43529
0.30000,-0.40451,0.00000,0.43820
0.30200,-0.39700,0.00000,0.44120
0.30400,-0.38923,0.00000,0.44431
0.30600,-0.38122,0.00000,0.44751
0.30800,-0.37297,0.00000,0.45081
0.31000,-0.36448,0.00000,0.45421
0.31200,-0.35577,0.00000,0.45769
0.31400,-0.34683,0.00000,0.46127
0.31600,-0.33767,0.00000,0.46493
0.31800,-0.32829,0.00000,0.46868
0.32000,-0.31871,0.00000,0.47252
0.32200,-0.30893,0.00000,0.47643
0.32400,-0.29895,0.00000,0.48042
0.32600,-0.28879,0.00000,0.48449
0.32800,-0.27844,0.00000,0.48862
0.33000,-0.26791,0.00000,0.49283
0.33200,-0.25722,0.00000,0.49711
0.33400,-0.24636,0.00000,0.50145
0.33600,-0.23535,0.00000,0.50586
0.33800,-0.22419,0.00000,0.51032
0.34000,-0.21289,0.00000,0.51484
0.34200,-0.20145,0.00000,0.51942
0.34400,-0.18989,0.00000,0.52404
0.34600,-0.17821,0.00000,0.52872
0.34800,-0.16641,0.00000,0.53344
0.35000,-0.15451,0.00000,0.53820
0.35200,-0.14251,0.00000,0.54300
0.35400,-0.13042,0.00000,0.54783
0.35600,-0.11825,0.00000,0.55270
0.35800,-0.10600,0.00000,0.55760
0.36000,-0.09369,0.00000,0.56252
0.36200,-0.08132,0.00000,0.56747
0.36400,-0.06890,0.00000,0.57244
0.36600,-0.05643,0.00000,0.57743
0.36800,-0.04393,0.00000,0.58243
0.37000,-0.03140,0.00000,0.58744
0.37200,-0.01885,0.00000,0.59246
0.37400,-0.00628,0.00000,0.59749
0.37600,0.00628,0.00000,0.60251
0.37800,0.01885,0.00000,0.60754
0.38000,0.03140,0.00000,0.61256
0.38200,0.04393,0.00000,0.61757
0.38400,0.05643,0.00000,0.62257
0.38600,0.06890,0.00000,0.62756
0.38800,0.08132,0.00000,0.63253
0.39000,0.09369,0.00000,0.63748
0.39200,0.10600,0.00000,0.64240
0.39400,0.11825,0.00000,0.64730
0.39600,0.13042,0.00000,0.65217
0.39800,0.14251,0.00000,0.65700
0.40000,0.15451,0.00000,0.66180
0.40200,0.16641,0.00000,0.66656
0.40400,0.17821,0.00000,0.67128
0.40600,0.18989,0.00000,0.67596
0.40800,0.20145,0.00000,0.68058
0.41000,0.21289,0.00000,0.68516
0.41200,0.22419,0.00000,0.68968
0.41400,0.23535,0.00000,0.69414
0.41600,0.24636,0.00000,0.69855
0.41800,0.25722,0.00000,0.70289
0.42000,0.26791,0.00000,0.70717
0.42200,0.27844,0.00000,0.71138
0.42400,0.28879,0.00000,0.71551
0.42600,0.29895,0.00000,0.71958
0.42800,0.30893,0.00000,0.72357
0.43000,0.31871,0.00000,0.72748
0.43200,0.32829,0.00000,0.73132
0.43400,0.33767,0.00000,0.73507
0.43600,0.34683,0.00000,0.73873
0.43800,0.35577,0.00000,0.74231
0.44000,0.36448,0.00000,0.74579
0.44200,0.37297,0.00000,0.74919
0.44400,0.38122,0.00000,0.75249
0.44600,0.38923,0.00000,0.75569
0.44800,0.39700,0.00000,0.75880
0.45000,0.40451,0.00000,0.76180
0.45200,0.41177,0.00000,0.76471
0.45400,0.41876,0.00000,0.76751
0.45600,0.42550,0.00000,0.77020
0.45800,0.43196,0.00000,0.77278
0.46000,0.43815,0.00000,0.77526
0.46200,0.44407,0.00000,0.77763
0.46400,0.44970,0.00000,0.77988
0.46600,0.45505,0.00000,0.78202
0.46800,0.46012,0.00000,0.78405
0.47000,0.46489,0.00000,0.78596
0.47200,0.46937,0.00000,0.78775
0.47400,0.47355,0.00000,0.78942
0.47600,0.47743,0.00000,0.79097
0.47800,0.48101,0.00000,0.79241
0.48000,0.48429,0.00000,0.79372
0.48200,0.48726,0.00000,0.79491
0.48400,0.48993,0.00000,0.79597
0.48600,0.49228,0.00000,0.79691
0.48800,0.49433,0.00000,0.79773
0.49000,0.49606,0.00000,0.79842
0.49200,0.49748,0.00000,0.79899
0.49400,0.49858,0.00000,0.79943
0.49600,0.49937,0.00000,0.79975
0.49800,0.49984,0.00000,0.79994
0.50000,0.50000,0.00000,0.80000
0.50200,0.49984,0.00000,0.79994
0.50400,0.49937,0.00000,0.79975
0.50600,0.49858,0.00000,0.79943
0.50800,0.49748,0.00000,0.79899
0.51000,0.49606,0.00000,0.79842
0.51200,0.49433,0.00000,0.79773
0.51400,0.49228,0.00000,0.79691
0.51600,0.48993,0.00000,0.79597
0.51800,0.48726,0.00000,0.79491
0.52000,0.48429,0.00000,0.79372
0.52200,0.48101,0.00000,0.79241
0.52400,0.47743,0.00000,0.79097
0.52600,0.47355,0.00000,0.78942
0.52800,0.46937,0.00000,0.78775
0.53000,0.46489,0.00000,0.78596
0.53200,0.46012,0.00000,0.78405
0.53400,0.45505,0.00000,0.78202
0.53600,0.44970,0.00000,0.77988
0.53800,0.44407,0.00000,0.77763
0.54000,0.43815,0.00000,0.77526
0.54200,0.43196,0.00000,0.77278
0.54400,0.42550,0.00000,0.77020
0.54600,0.41876,0.00000,0.76751
0.54800,0.41177,0.00000,0.76471
0.55000,0.40451,0.00000,0.76180
0.55200,0.39700,0.00000,0.75880
0.55400,0.38923,0.00000,0.75569
0.55600,0.38122,0.00000,0.75249
0.55800,0.37297,0.00000,0.74919
0.56000,0.36448,0.00000,0.74579
0.56200,0.35577,0.00000,0.74231
0.56400,0.34683,0.00000,0.73873
0.56600,0.33767,0.00000,0.73507
0.56800,0.32829,0.00000,0.73132
0.57000,0.31871,0.00000,0.72748
0.57200,0.30893,0.00000,0.72357
0.57400,0.29895,0.00000,0.71958
0.57600,0.28879,0.00000,0.71551
0.57800,0.27844,0.00000,0.71138
0.58000,0.26791,0.00000,0.70717
0.58200,0.25722,0.00000,0.70289
0.58400,0.24636,0.00000,0.69855
0.58600,0.23535,0.00000,0.69414
0.58800,0.22419,0.00000,0.68968
0.59000,0.21289,0.00000,0.68516
0.59200,0.20145,0.00000,0.68058
0.59400,0.18989,0.00000,0.67596
0.59600,0.17821,0.00000,0.67128
0.59800,0.16641,0.00000,0.66656
0.60000,0.15451,0.00000,0.66180
0.60200,0.14251,0.00000,0.65700
0.60400,0.13042,0.00000,0.65217
0.60600,0.11825,0.00000,0.64730
0.60800,0.10600,0.00000,0.64240
0.61000,0.09369,0.00000,0.63748
0.61200,0.08132,0.00000,0.63253
0.61400,0.06890,0.00000,0.62756
0.61600,0.05643,0.00000,0.62257
0.61800,0.04393,0.00000,0.61757
0.62000,0.03140,0.00000,0.61256
0.62200,0.01885,0.00000,0.60754
0.62400,0.00628,0.00000,0.60251
0.62600,-0.00628,0.00000,0.59749
0.62800,-0.01885,0.00000,0.59246
0.63000,-0.03140,0.00000,0.58744
0.63200,-0.04393,0.00000,0.58243
0.63400,-0.05643,0.00000,0.57743
0.63600,-0.06890,0.00000,0.57244
0.63800,-0.08132,0.00000,0.56747
0.64000,-0.09369,0.00000,0.56252
0.64200,-0.10600,0.00000,0.55760
0.64400,-0.11825,0.00000,0.55270
0.64600,-0.13042,0.00000,0.54783
0.64800,-0.14251,0.00000,0.54300
0.65000,-0.15451,0.00000,0.53820
0.65200,-0.16641,0.00000,0.53344
0.65400,-0.17821,0.00000,0.52872
0.65600,-0.18989,0.00000,0.52404
0.65800,-0.20145,0.00000,0.51942
0.66000,-0.21289,0.00000,0.51484
0.66200,-0.22419,0.00000,0.51032
0.66400,-0.23535,0.00000,0.50586
0.66600,-0.24636,0.00000,0.50145
0.66800,-0.25722,0.00000,0.49711
0.67000,-0.26791,0.00000,0.49283
0.67200,-0.27844,0.00000,0.48862
0.67400,-0.28879,0.00000,0.48449
0.67600,-0.29895,0.00000,0.48042
0.67800,-0.30893,0.00000,0.47643
0.68000,-0.31871,0.00000,0.47252
0.68200,-0.32829,0.00000,0.46868
0.68400,-0.33767,0.00000,0.46493
0.68600,-0.34683,0.00000,0.46127
0.68800,-0.35577,0.00000,0.45769
0.69000,-0.36448,0.00000,0.45421
0.69200,-0.37297,0.00000,0.45081
0.69400,-0.38122,0.00000,0.44751
0.69600,-0.38923,0.00000,0.44431
0.69800,-0.39700,0.00000,0.44120
0.70000,-0.40451,0.00000,0.43820
0.70200,-0.41177,0.00000,0.43529
0.70400,-0.41876,0.00000,0.43249
0.70600,-0.42550,0.00000,0.42980
0.70800,-0.43196,0.00000,0.42722
0.71000,-0.43815,0.00000,0.42474
0.71200,-0.44407,0.00000,0.42237
0.71400,-0.44970,0.00000,0.42012
0.71600,-0.45505,0.00000,0.41798
0.71800,-0.46012,0.00000,0.41595
0.72000,-0.46489,0.00000,0.41404
0.72200,-0.46937,0.00000,0.41225
0.72400,-0.47355,0.00000,0.41058
0.72600,-0.47743,0.00000,0.40903
0.72800,-0.48101,0.00000,0.40759
0.73000,-0.48429,0.00000,0.40628
0.73200,-0.48726,0.00000,0.40509
0.73400,-0.48993,0.00000,0.40403
0.73600,-0.49228,0.00000,0.40309
0.73800,-0.49433,0.00000,0.40227
0.74000,-0.49606,0.00000,0.40158
0.74200,-0.49748,0.00000,0.40101
0.74400,-0.49858,0.00000,0.40057
0.74600,-0.49937,0.00000,0.40025
0.74800,-0.49984,0.00000,0.40006
0.75000,-0.50000,0.00000,0.40000
0.75200,-0.49984,0.00000,0.40006
0.75400,-0.49937,0.00000,0.40025
0.75600,-0.49858,0.00000,0.40057
0.75800,-0.49748,0.00000,0.40101
0.76000,-0.49606,0.00000,0.40158
0.76200,-0.49433,0.00000,0.40227
0.76400,-0.49228,0.00000,0.40309
0.76600,-0.48993,0.00000,0.40403
0.76800,-0.48726,0.00000,0.40509
0.77000,-0.48429,0.00000,0.40628
0.77200,-0.48101,0.00000,0.40759
0.77400,-0.47743,0.00000,0.40903
0.77600,-0.47355,0.00000,0.41058
0.77800,-0.46937,0.00000,0.41225
0.78000,-0.46489,0.00000,0.41404
0.78200,-0.46012,0.00000,0.41595
0.78400,-0.45505,0.00000,0.41798
0.78600,-0.44970,0.00000,0.42012
0.78800,-0.44407,0.00000,0.42237
0.79000,-0.43815,0.00000,0.42474
0.79200,-0.43196,0.00000,0.42722
0.79400,-0.42550,0.00000,0.42980
0.79600,-0.41876,0.00000,0.43249
0.79800,-0.41177,0.00000,0.43529
0.80000,-0.40451,0.00000,0.43820
0.80200,-0.39700,0.00000,0.44120
0.80400,-0.38923,0.00000,0.44431
0.80600,-0.38122,0.00000,0.44751
0.80800,-0.37297,0.00000,0.45081
0.81000,-0.36448,0.00000,0.45421
0.81200,-0.35577,0.00000,0.45769
0.81400,-0.34683,0.00000,0.46127
0.81600,-0.33767,0.00000,0.46493
0.81800,-0.32829,0.00000,0.46868
0.82000,-0.31871,0.00000,0.47252
0.82200,-0.30893,0.00000,0.47643
0.82400,-0.29895,0.00000,0.48042
0.82600,-0.28879,0.00000,0.48449
0.82800,-0.27844,0.00000,0.48862
0.83000,-0.26791,0.00000,0.49283
0.83200,-0.25722,0.00000,0.49711
0.83400,-0.24636,0.00000,0.50145
0.83600,-0.23535,0.00000,0.50586
0.83800,-0.22419,0.00000,0.51032
0.84000,-0.21289,0.00000,0.51484
0.84200,-0.20145,0.00000,0.51942
0.84400,-0.18989,0.00000,0.52404
0.84600,-0.17821,0.00000,0.52872
0.84800,-0.16641,0.00000,0.53344
0.85000,-0.15451,0.00000,0.53820
0.85200,-0.14251,0.00000,0.54300
0.85400,-0.13042,0.00000,0.54783
0.85600,-0.11825,0.00000,0.55270
0.85800,-0.10600,0.00000,0.55760
0.86000,-0.09369,0.00000,0.56252
0.86200,-0.08132,0.00000,0.56747
0.86400,-0.06890,0.00000,0.57244
0.86600,-0.05643,0.00000,0.57743
0.86800,-0.04393,0.00000,0.58243
0.87000,-0.03140,0.00000,0.58744
0.87200,-0.01885,0.00000,0.59246
0.87400,-0.00628,0.00000,0.59749
0.87600,0.00628,0.00000,0.60251
0.87800,0.01885,0.00000,0.60754
0.88000,0.03140,0.00000,0.61256
0.88200,0.04393,0.00000,0.61757
0.88400,0.05643,0.00000,0.62257
0.88600,0.06890,0.00000,0.62756
0.88800,0.08132,0.00000,0.63253
0.89000,0.09369,0.00000,0.63748
0.89200,0.10600,0.00000,0.64240
0.89400,0.11825,0.00000,0.64730
0.89600,0.13042,0.00000,0.65217
0.89800,0.14251,0.00000,0.65700
0.90000,0.15451,0.00000,0.66180
0.90200,0.16641,0.00000,0.66656
0.90400,0.17821,0.00000,0.67128
0.90600,0.18989,0.00000,0.67596
0.90800,0.20145,0.00000,0.68058
0.91000,0.21289,0.00000,0.68516
0.91200,0.22419,0.00000,0.68968
0.91400,0.23535,0.00000,0.69414
0.91600,0.24636,0.00000,0.69855
0.91800,0.25722,0.00000,0.70289
0.92000,0.26791,0.00000,0.70717
0.92200,0.27844,0.00000,0.71138
0.92400,0.28879,0.00000,0.71551
0.92600,0.29895,0.00000,0.71958
0.92800,0.30893,0.00000,0.72357
0.93000,0.31871,0.00000,0.72748
0.93200,0.32829,0.00000,0.73132
0.93400,0.33767,0.00000,0.73507
0.93600,0.34683,0.00000,0.73873
0.93800,0.35577,0.00000,0.74231
0.94000,0.36448,0.00000,0.74579
0.94200,0.37297,0.00000,0.74919
0.94400,0.38122,0.00000,0.75249
0.94600,0.38923,0.00000,0.75569
0.94800,0.39700,0.00000,0.75880
0.95000,0.40451,0.00000,0.76180
0.95200,0.41177,0.00000,0.76471
0.95400,0.41876,0.00000,0.76751
0.95600,0.42550,0.00000,0.77020
0.95800,0.43196,0.00000,0.77278
0.96000,0.43815,0.00000,0.77526
0.96200,0.44407,0.00000,0.77763
0.96400,0.44970,0.00000,0.77988
0.96600,0.45505,0.00000,0.78202
0.96800,0.46012,0.00000,0.78405
0.97000,0.46489,0.00000,0.78596
0.97200,0.46937,0.00000,0.78775
0.97400,0.47355,0.00000,0.78942
0.97600,0.47743,0.00000,0.79097
0.97800,0.48101,0.00000,0.79241
0.98000,0.48429,0.00000,0.79372
0.98200,0.48726,0.00000,0.79491
0.98400,0.48993,0.00000,0.79597
0.98600,0.49228,0.00000,0.79691
0.98800,0.49433,0.00000,0.79773
0.99000,0.49606,0.00000,0.79842
0.99200,0.49748,0.00000,0.79899
0.99400,0.49858,0.00000,0.79943
0.99600,0.49937,0.00000,0.79975
0.99800,0.49984,0.00000,0.79994
1.00000,0.50000,0.00000,0.80000
1.00200,0.49984,0.00000,0.79994
1.00400,0.49937,0.00000,0.79975
1.00600,0.49858,0.00000,0.79943
1.00800,0.49748,0.00000,0.79899
1.01000,0.49606,0.00000,0.79842
1.01200,0.49433,0.00000,0.79773
1.01400,0.49228,0.00000,0.79691
1.01600,0.48993,0.00000,0.79597
1.01800,0.48726,0.00000,0.79491
1.02000,0.48429,0.00000,0.79372
1.02200,0.48101,0.00000,0.79241
1.02400,0.47743,0.00000,0.79097
1.02600,0.47355,0.00000,0.78942
1.02800,0.46937,0.00000,0.78775
1.03000,0.46489,0.00000,0.78596
1.03200,0.46012,0.00000,0.78405
1.03400,0.45505,0.00000,0.78202
1.03600,0.44970,0.00000,0.77988
1.03800,0.44407,0.00000,0.77763
1.04000,0.43815,0.00000,0.77526
1.04200,0.43196,0.00000,0.77278
1.04400,0.42550,0.00000,0.77020
1.04600,0.41876,0.00000,0.76751
1.04800,0.41177,0.00000,0.76471
1.05000,0.40451,0.00000,0.76180
1.05200,0.39700,0.00000,0.75880
1.05400,0.38923,0.00000,0.75569
1.05600,0.38122,0.00000,0.75249
1.05800,0.37297,0.00000,0.74919
1.06000,0.36448,0.00000,0.74579
1.06200,0.35577,0.00000,0.74231
1.06400,0.34683,0.00000,0.73873
1.06600,0.33767,0.00000,0.73507
1.06800,0.32829,0.00000,0.73132
1.07000,0.31871,0.00000,0.72748
1.07200,0.30893,0.00000,0.72357
1.07400,0.29895,0.00000,0.71958
1.07600,0.28879,0.00000,0.71551
1.07800,0.27844,0.00000,0.71138
1.08000,0.26791,0.00000,0.70717
1.08200,0.25722,0.00000,0.70289
1.08400,0.24636,0.00000,0.69855
1.08600,0.23535,0.00000,0.69414
1.08800,0.22419,0.00000,0.68968
1.09000,0.21289,0.00000,0.68516
1.09200,0.20145,0.00000,0.68058
1.09400,0.18989,0.00000,0.67596
1.09600,0.17821,0.00000,0.67128
1.09800,0.16641,0.00000,0.66656
1.10000,0.15451,0.00000,0.66180
1.10200,0.14251,0.00000,0.65700
1.10400,0.13042,0.00000,0.65217
1.10600,0.11825,0.00000,0.64730
1.10800,0.10600,0.00000,0.64240
1.11000,0.09369,0.00000,0.63748
1.11200,0.08132,0.00000,0.63253
1.11400,0.06890,0.00000,0.62756
1.11600,0.05643,0.00000,0.62257
1.11800,0.04393,0.00000,0.61757
1.12000,0.03140,0.00000,0.61256
1.12200,0.01885,0.00000,0.60754
1.12400,0.00628,0.00000,0.60251
1.12600,-0.00628,0.00000,0.59749
1.12800,-0.01885,0.00000,0.59246
1.13000,-0.03140,0.00000,0.58744
1.13200,-0.04393,0.00000,0.58243
1.13400,-0.05643,0.00000,0.57743
1.13600,-0.06890,0.00000,0.57244
1.13800,-0.08132,0.00000,0.56747
1.14000,-0.09369,0.00000,0.56252
1.14200,-0.10600,0.00000,0.55760
1.14400,-0.11825,0.00000,0.55270
1.14600,-0.13042,0.00000,0.54783
1.14800,-0.14251,0.00000,0.54300
1.15000,-0.15451,0.00000,0.53820
1.15200,-0.16641,0.00000,0.53344
1.15400,-0.17821,0.00000,0.52872
1.15600,-0.18989,0.00000,0.52404
1.15800,-0.20145,0.00000,0.51942
1.16000,-0.21289,0.00000,0.51484
1.16200,-0.22419,0.00000,0.51032
1.16400,-0.23535,0.00000,0.50586
1.16600,-0.24636,0.00000,0.50145
1.16800,-0.25722,0.00000,0.49711
1.17000,-0.26791,0.00000,0.49283
1.17200,-0.27844,0.00000,0.48862
1.17400,-0.28879,0.00000,0.48449
1.17600,-0.29895,0.00000,0.48042
1.17800,-0.30893,0.00000,0.47643
1.18000,-0.31871,0.00000,0.47252
1.18200,-0.32829,0.00000,0.46868
1.18400,-0.33767,0.00000,0.46493
1.18600,-0.34683,0.00000,0.46127
1.18800,-0.35577,0.00000,0.45769
1.19000,-0.36448,0.00000,0.45421
1.19200,-0.37297,0.00000,0.45081
1.19400,-0.38122,0.00000,0.44751
1.19600,-0.38923,0.00000,0.44431
1.19800,-0.39700,0.00000,0.44120
1.20000,-0.40451,0.00000,0.43820
1.20200,-0.41177,0.00000,0.43529
1.20400,-0.41876,0.00000,0.43249
1.20600,-0.42550,0.00000,0.42980
1.20800,-0.43196,0.00000,0.42722
1.21000,-0.43815,0.00000,0.42474
1.21200,-0.44407,0.00000,0.42237
1.21400,-0.44970,0.00000,0.42012
1.21600,-0.45505,0.00000,0.41798
1.21800,-0.46012,0.00000,0.41595
1.22000,-0.46489,0.00000,0.41404
1.22200,-0.46937,0.00000,0.41225
1.22400,-0.47355,0.00000,0.41058
1.22600,-0.47743,0.00000,0.40903
1.22800,-0.48101,0.00000,0.40759
1.23000,-0.48429,0.00000,0.40628
1.23200,-0.48726,0.00000,0.40509
1.23400,-0.48993,0.00000,0.40403
1.23600,-0.49228,0.00000,0.40309
1.23800,-0.49433,0.00000,0.40227
1.24000,-0.49606,0.00000,0.40158
1.24200,-0.49748,0.00000,0.40101
1.24400,-0.49858,0.00000,0.40057
1.24600,-0.49937,0.00000,0.40025
1.24800,-0.49984,0.00000,0.40006
1.25000,-0.50000,0.00000,0.40000
1.25200,-0.49984,0.00000,0.40006
1.25400,-0.49937,0.00000,0.40025
1.25600,-0.49858,0.00000,0.40057
1.25800,-0.49748,0.00000,0.40101
1.26000,-0.49606,0.00000,0.40158
1.26200,-0.49433,0.00000,0.40227
1.26400,-0.49228,0.00000,0.40309
1.26600,-0.48993,0.00000,0.40403
1.26800,-0.48726,0.00000,0.40509
1.27000,-0.48429,0.00000,0.40628
1.27200,-0.48101,0.00000,0.40759
1.27400,-0.47743,0.00000,0.40903
1.27600,-0.47355,0.00000,0.41058
1.27800,-0.46937,0.00000,0.41225
1.28000,-0.46489,0.00000,0.41404
1.28200,-0.46012,0.00000,0.41595
1.28400,-0.45505,0.00000,0.41798
1.28600,-0.44970,0.00000,0.42012
1.28800,-0.44407,0.00000,0.42237
1.29000,-0.43815,0.00000,0.42474
1.29200,-0.43196,0.00000,0.42722
1.29400,-0.42550,0.00000,0.42980
1.29600,-0.41876,0.00000,0.43249
1.29800,-0.41177,0.00000,0.43529
1.30000,-0.40451,0.00000,0.43820
1.30200,-0.39700,0.00000,0.44120
1.30400,-0.38923,0.00000,0.44431
1.30600,-0.38122,0.00000,0.44751
1.30800,-0.37297,0.00000,0.45081
1.31000,-0.36448,0.00000,0.45421
1.31200,-0.35577,0.00000,0.45769
1.31400,-0.34683,0.00000,0.46127
1.31600,-0.33767,0.00000,0.46493
1.31800,-0.32829,0.00000,0.46868
1.32000,-0.31871,0.00000,0.47252
1.32200,-0.30893,0.00000,0.47643
1.32400,-0.29895,0.00000,0.48042
1.32600,-0.28879,0.00000,0.48449
1.32800,-0.27844,0.00000,0.48862
1.33000,-0.26791,0.00000,0.49283
1.33200,-0.25722,0.00000,0.49711
1.33400,-0.24636,0.00000,0.50145
1.33600,-0.23535,0.00000,0.50586
1.33800,-0.22419,0.00000,0.51032
1.34000,-0.21289,0.00000,0.51484
1.34200,-0.20145,0.00000,0.51942
1.34400,-0.18989,0.00000,0.52404
1.34600,-0.17821,0.00000,0.52872
1.34800,-0.16641,0.00000,0.53344
1.35000,-0.15451,0.00000,0.53820
1.35200,-0.14251,0.00000,0.54300
1.35400,-0.13042,0.00000,0.54783
1.35600,-0.11825,0.00000,0.55270
