0.00000,0.30000,0.40000,0.80000
0.00200,0.29960,0.39880,0.79940
0.00400,0.29920,0.39760,0.79880
0.00600,0.29880,0.39639,0.79820
0.00800,0.29840,0.39519,0.79760
0.01000,0.29800,0.39399,0.79699
0.01200,0.29760,0.39279,0.79639
0.01400,0.29719,0.39158,0.79579
0.01600,0.29679,0.39038,0.79519
0.01800,0.29639,0.38918,0.79459
0.02000,0.29599,0.38798,0.79399
0.02200,0.29559,0.38677,0.79339
0.02400,0.29519,0.38557,0.79279
0.02600,0.29479,0.38437,0.79218
0.02800,0.29439,0.38317,0.79158
0.03000,0.29399,0.38196,0.79098
0.03200,0.29359,0.38076,0.79038
0.03400,0.29319,0.37956,0.78978
0.03600,0.29279,0.37836,0.78918
0.03800,0.29238,0.37715,0.78858
0.04000,0.29198,0.37595,0.78798
0.04200,0.29158,0.37475,0.78737
0.04400,0.29118,0.37355,0.78677
0.04600,0.29078,0.37234,0.78617
0.04800,0.29038,0.37114,0.78557
0.05000,0.28998,0.36994,0.78497
0.05200,0.28958,0.36874,0.78437
0.05400,0.28918,0.36754,0.78377
0.05600,0.28878,0.36633,0.78317
0.05800,0.28838,0.36513,0.78257
0.06000,0.28798,0.36393,0.78196
0.06200,0.28758,0.36273,0.78136
0.06400,0.28717,0.36152,0.78076
0.06600,0.28677,0.36032,0.78016
0.06800,0.28637,0.35912,0.77956
0.07000,0.28597,0.35792,0.77896
0.07200,0.28557,0.35671,0.77836
0.07400,0.28517,0.35551,0.77776
0.07600,0.28477,0.35431,0.77715
0.07800,0.28437,0.35311,0.77655
0.08000,0.28397,0.35190,0.77595
0.08200,0.28357,0.35070,0.77535
0.08400,0.28317,0.34950,0.77475
0.08600,0.28277,0.34830,0.77415
0.08800,0.28236,0.34709,0.77355
0.09000,0.28196,0.34589,0.77295
0.09200,0.28156,0.34469,0.77234
0.09400,0.28116,0.34349,0.77174
0.09600,0.28076,0.34228,0.77114
0.09800,0.28036,0.34108,0.77054
0.10000,0.27996,0.33988,0.76994
0.10200,0.27956,0.33868,0.76934
0.10400,0.27916,0.33747,0.76874
0.10600,0.27876,0.33627,0.76814
0.10800,0.27836,0.33507,0.76754
0.11000,0.27796,0.33387,0.76693
0.11200,0.27756,0.33267,0.76633
0.11400,0.27715,0.33146,0.76573
0.11600,0.27675,0.33026,0.76513
0.11800,0.27635,0.32906,0.76453
0.12000,0.27595,0.32786,0.76393
0.12200,0.27555,0.32665,0.76333
0.12400,0.27515,0.32545,0.76273
0.12600,0.27475,0.32425,0.76212
0.12800,0.27435,0.32305,0.76152
0.13000,0.27395,0.32184,0.76092
0.13200,0.27355,0.32064,0.76032
0.13400,0.27315,0.31944,0.75972
0.13600,0.27275,0.31824,0.75912
0.13800,0.27234,0.31703,0.75852
0.14000,0.27194,0.31583,0.75792
0.14200,0.27154,0.31463,0.75731
0.14400,0.27114,0.31343,0.75671
0.14600,0.27074,0.31222,0.75611
0.14800,0.27034,0.31102,0.75551
0.15000,0.26994,0.30982,0.75491
0.15200,0.26954,0.30862,0.75431
0.15400,0.26914,0.30741,0.75371
0.15600,0.26874,0.30621,0.75311
0.15800,0.26834,0.30501,0.75251
0.16000,0.26794,0.30381,0.75190
0.16200,0.26754,0.30261,0.75130
0.16400,0.26713,0.30140,0.75070
0.16600,0.26673,0.30020,0.75010
0.16800,0.26633,0.29900,0.74950
0.17000,0.26593,0.29780,0.74890
0.17200,0.26553,0.29659,0.74830
0.17400,0.26513,0.29539,0.74770
0.17600,0.26473,0.29419,0.74709
0.17800,0.26433,0.29299,0.74649
0.18000,0.26393,0.29178,0.74589
0.18200,0.26353,0.29058,0.74529
0.18400,0.26313,0.28938,0.74469
0.18600,0.26273,0.28818,0.74409
0.18800,0.26232,0.28697,0.74349
0.19000,0.26192,0.28577,0.74289
0.19200,0.26152,0.28457,0.74228
0.19400,0.26112,0.28337,0.74168
0.19600,0.26072,0.28216,0.74108
0.19800,0.26032,0.28096,0.74048
0.20000,0.25992,0.27976,0.73988
0.20200,0.25952,0.27856,0.73928
0.20400,0.25912,0.27735,0.73868
0.20600,0.25872,0.27615,0.73808
0.20800,0.25832,0.27495,0.73747
0.21000,0.25792,0.27375,0.73687
0.21200,0.25752,0.27255,0.73627
0.21400,0.25711,0.27134,0.73567
0.21600,0.25671,0.27014,0.73507
0.21800,0.25631,0.26894,0.73447
0.22000,0.25591,0.26774,0.73387
0.22200,0.25551,0.26653,0.73327
