0.00000,0.50000,0.00000,0.80000
0.00200,0.49964,0.00000,0.79996
0.00400,0.49858,0.00000,0.79986
0.00600,0.49681,0.00000,0.79968
0.00800,0.49433,0.00000,0.79943
0.01000,0.49114,0.00000,0.79911
0.01200,0.48726,0.00000,0.79872
0.01400,0.48269,0.00000,0.79826
0.01600,0.47743,0.00000,0.79773
0.01800,0.47150,0.00000,0.79713
0.02000,0.46489,0.00000,0.79646
0.02200,0.45762,0.00000,0.79572
0.02400,0.44970,0.00000,0.79491
0.02600,0.44115,0.00000,0.79403
0.02800,0.43196,0.00000,0.79308
0.03000,0.42216,0.00000,0.79206
0.03200,0.41177,0.00000,0.79097
0.03400,0.40078,0.00000,0.78982
0.03600,0.38923,0.00000,0.78860
0.03800,0.37713,0.00000,0.78731
0.04000,0.36448,0.00000,0.78596
0.04200,0.35132,0.00000,0.78453
0.04400,0.33767,0.00000,0.78305
0.04600,0.32353,0.00000,0.78150
0.04800,0.30893,0.00000,0.77988
0.05000,0.29389,0.00000,0.77820
0.05200,0.27844,0.00000,0.77646
0.05400,0.26259,0.00000,0.77465
0.05600,0.24636,0.00000,0.77278
0.05800,0.22979,0.00000,0.77086
0.06000,0.21289,0.00000,0.76887
0.06200,0.19569,0.00000,0.76682
0.06400,0.17821,0.00000,0.76471
0.06600,0.16047,0.00000,0.76254
0.06800,0.14251,0.00000,0.76031
0.07000,0.12434,0.00000,0.75803
0.07200,0.10600,0.00000,0.75569
0.07400,0.08751,0.00000,0.75330
0.07600,0.06890,0.00000,0.75085
0.07800,0.05018,0.00000,0.74835
0.08000,0.03140,0.00000,0.74579
0.08200,0.01257,0.00000,0.74319
0.08400,-0.00628,0.00000,0.74053
0.08600,-0.02512,0.00000,0.73782
0.08800,-0.04393,0.00000,0.73507
0.09000,-0.06267,0.00000,0.73226
0.09200,-0.08132,0.00000,0.72941
0.09400,-0.09985,0.00000,0.72651
0.09600,-0.11825,0.00000,0.72357
0.09800,-0.13648,0.00000,0.72059
0.10000,-0.15451,0.00000,0.71756
0.10200,-0.17232,0.00000,0.71449
0.10400,-0.18989,0.00000,0.71138
0.10600,-0.20719,0.00000,0.70822
0.10800,-0.22419,0.00000,0.70503
0.11000,-0.24088,0.00000,0.70181
0.11200,-0.25722,0.00000,0.69855
0.11400,-0.27320,0.00000,0.69525
0.11600,-0.28879,0.00000,0.69192
0.11800,-0.30397,0.00000,0.68855
0.12000,-0.31871,0.00000,0.68516
0.12200,-0.33301,0.00000,0.68173
0.12400,-0.34683,0.00000,0.67827
0.12600,-0.36015,0.00000,0.67479
0.12800,-0.37297,0.00000,0.67128
0.13000,-0.38526,0.00000,0.66775
0.13200,-0.39700,0.00000,0.66419
0.13400,-0.40817,0.00000,0.66061
0.13600,-0.41876,0.00000,0.65700
0.13800,-0.42876,0.00000,0.65338
0.14000,-0.43815,0.00000,0.64974
0.14200,-0.44692,0.00000,0.64608
0.14400,-0.45505,0.00000,0.64240
0.14600,-0.46254,0.00000,0.63871
0.14800,-0.46937,0.00000,0.63500
0.15000,-0.47553,0.00000,0.63129
0.15200,-0.48101,0.00000,0.62756
0.15400,-0.48582,0.00000,0.62382
0.15600,-0.48993,0.00000,0.62007
0.15800,-0.49334,0.00000,0.61632
0.16000,-0.49606,0.00000,0.61256
0.16200,-0.49807,0.00000,0.60879
0.16400,-0.49937,0.00000,0.60503
0.16600,-0.49996,0.00000,0.60126
0.16800,-0.49984,0.00000,0.59749
0.17000,-0.49901,0.00000,0.59372
0.17200,-0.49748,0.00000,0.58995
0.17400,-0.49523,0.00000,0.58619
0.17600,-0.49228,0.00000,0.58243
0.17800,-0.48863,0.00000,0.57868
0.18000,-0.48429,0.00000,0.57493
0.18200,-0.47926,0.00000,0.57120
0.18400,-0.47355,0.00000,0.56747
0.18600,-0.46716,0.00000,0.56376
0.18800,-0.46012,0.00000,0.56006
0.19000,-0.45241,0.00000,0.55637
0.19200,-0.44407,0.00000,0.55270
0.19400,-0.43509,0.00000,0.54905
0.19600,-0.42550,0.00000,0.54541
0.19800,-0.41530,0.00000,0.54179
0.20000,-0.40451,0.00000,0.53820
0.20200,-0.39314,0.00000,0.53462
0.20400,-0.38122,0.00000,0.53107
0.20600,-0.36876,0.00000,0.52754
0.20800,-0.35577,0.00000,0.52404
0.21000,-0.34227,0.00000,0.52057
0.21200,-0.32829,0.00000,0.51712
0.21400,-0.31385,0.00000,0.51371
0.21600,-0.29895,0.00000,0.51032
0.21800,-0.28363,0.00000,0.50697
0.22000,-0.26791,0.00000,0.50365
0.22200,-0.25181,0.00000,0.50036
0.22400,-0.23535,0.00000,0.49711
0.22600,-0.21856,0.00000,0.49390
0.22800,-0.20145,0.00000,0.49072
0.23000,-0.18406,0.00000,0.48758
0.23200,-0.16641,0.00000,0.48449
0.23400,-0.14852,0.00000,0.48143
0.23600,-0.13042,0.00000,0.47841
0.23800,-0.11214,0.00000,0.47544
0.24000,-0.09369,0.00000,0.47252
0.24200,-0.07511,0.00000,0.46963
0.24400,-0.05643,0.00000,0.46680
0.24600,-0.03766,0.00000,0.46401
0.24800,-0.01885,0.00000,0.46127
0.25000,-0.00000,0.00000,0.45858
0.25200,0.01885,0.00000,0.45594
0.25400,0.03766,0.00000,0.45335
0.25600,0.05643,0.00000,0.45081
0.25800,0.07511,0.00000,0.44833
0.26000,0.09369,0.00000,0.44590
0.26200,0.11214,0.00000,0.44352
0.26400,0.13042,0.00000,0.44120
0.26600,0.14852,0.00000,0.43894
0.26800,0.16641,0.00000,0.43673
0.27000,0.18406,0.00000,0.43458
0.27200,0.20145,0.00000,0.43249
0.27400,0.21856,0.00000,0.43046
0.27600,0.23535,0.00000,0.42849
0.27800,0.25181,0.00000,0.42659
0.28000,0.26791,0.00000,0.42474
0.28200,0.28363,0.00000,0.42295
0.28400,0.29895,0.00000,0.42123
0.28600,0.31385,0.00000,0.41957
0.28800,0.32829,0.00000,0.41798
0.29000,0.34227,0.00000,0.41645
0.29200,0.35577,0.00000,0.41498
0.29400,0.36876,0.00000,0.41359
0.29600,0.38122,0.00000,0.41225
0.29800,0.39314,0.00000,0.41099
0.30000,0.40451,0.00000,0.40979
0.30200,0.41530,0.00000,0.40866
0.30400,0.42550,0.00000,0.40759
0.30600,0.43509,0.00000,0.40660
0.30800,0.44407,0.00000,0.40567
0.31000,0.45241,0.00000,0.40482
0.31200,0.46012,0.00000,0.40403
0.31400,0.46716,0.00000,0.40331
0.31600,0.47355,0.00000,0.40266
0.31800,0.47926,0.00000,0.40208
0.32000,0.48429,0.00000,0.40158
0.32200,0.48863,0.00000,0.40114
0.32400,0.49228,0.00000,0.40077
0.32600,0.49523,0.00000,0.40048
0.32800,0.49748,0.00000,0.40025
0.33000,0.49901,0.00000,0.40010
0.33200,0.49984,0.00000,0.40002
0.33400,0.49996,0.00000,0.40000
0.33600,0.49937,0.00000,0.40006
0.33800,0.49807,0.00000,0.40019
0.34000,0.49606,0.00000,0.40039
0.34200,0.49334,0.00000,0.40067
0.34400,0.48993,0.00000,0.40101
0.34600,0.48582,0.00000,0.40142
0.34800,0.48101,0.00000,0.40191
0.35000,0.47553,0.00000,0.40246
0.35200,0.46937,0.00000,0.40309
0.35400,0.46254,0.00000,0.40378
0.35600,0.45505,0.00000,0.40455
0.35800,0.44692,0.00000,0.40538
0.36000,0.43815,0.00000,0.40628
0.36200,0.42876,0.00000,0.40726
0.36400,0.41876,0.00000,0.40830
0.36600,0.40817,0.00000,0.40940
0.36800,0.39700,0.00000,0.41058
0.37000,0.38526,0.00000,0.41182
0.37200,0.37297,0.00000,0.41313
0.37400,0.36015,0.00000,0.41451
0.37600,0.34683,0.00000,0.41595
0.37800,0.33301,0.00000,0.41746
0.38000,0.31871,0.00000,0.41903
0.38200,0.30397,0.00000,0.42067
0.38400,0.28879,0.00000,0.42237
0.38600,0.27320,0.00000,0.42414
0.38800,0.25722,0.00000,0.42596
0.39000,0.24088,0.00000,0.42785
0.39200,0.22419,0.00000,0.42980
0.39400,0.20719,0.00000,0.43181
0.39600,0.18989,0.00000,0.43388
0.39800,0.17232,0.00000,0.43601
0.40000,0.15451,0.00000,0.43820
0.40200,0.13648,0.00000,0.44044
0.40400,0.11825,0.00000,0.44274
0.40600,0.09985,0.00000,0.44510
0.40800,0.08132,0.00000,0.44751
0.41000,0.06267,0.00000,0.44998
0.41200,0.04393,0.00000,0.45250
0.41400,0.02512,0.00000,0.45507
0.41600,0.00628,0.00000,0.45769
0.41800,-0.01257,0.00000,0.46037
0.42000,-0.03140,0.00000,0.46309
0.42200,-0.05018,0.00000,0.46586
0.42400,-0.06890,0.00000,0.46868
0.42600,-0.08751,0.00000,0.47155
0.42800,-0.10600,0.00000,0.47446
0.43000,-0.12434,0.00000,0.47742
0.43200,-0.14251,0.00000,0.48042
0.43400,-0.16047,0.00000,0.48346
0.43600,-0.17821,0.00000,0.48655
0.43800,-0.19569,0.00000,0.48967
0.44000,-0.21289,0.00000,0.49283
0.44200,-0.22979,0.00000,0.49604
0.44400,-0.24636,0.00000,0.49928
0.44600,-0.26259,0.00000,0.50255
0.44800,-0.27844,0.00000,0.50586
0.45000,-0.29389,0.00000,0.50920
0.45200,-0.30893,0.00000,0.51258
0.45400,-0.32353,0.00000,0.51598
0.45600,-0.33767,0.00000,0.51942
0.45800,-0.35132,0.00000,0.52288
0.46000,-0.36448,0.00000,0.52638
0.46200,-0.37713,0.00000,0.52989
0.46400,-0.38923,0.00000,0.53344
0.46600,-0.40078,0.00000,0.53700
0.46800,-0.41177,0.00000,0.54059
0.47000,-0.42216,0.00000,0.54420
0.47200,-0.43196,0.00000,0.54783
0.47400,-0.44115,0.00000,0.55148
0.47600,-0.44970,0.00000,0.55515
0.47800,-0.45762,0.00000,0.55883
0.48000,-0.46489,0.00000,0.56252
0.48200,-0.47150,0.00000,0.56623
0.48400,-0.47743,0.00000,0.56995
0.48600,-0.48269,0.00000,0.57369
0.48800,-0.48726,0.00000,0.57743
0.49000,-0.49114,0.00000,0.58118
0.49200,-0.49433,0.00000,0.58493
0.49400,-0.49681,0.00000,0.58870
0.49600,-0.49858,0.00000,0.59246
0.49800,-0.49964,0.00000,0.59623
0.50000,-0.50000,0.00000,0.60000
0.50200,-0.49964,0.00000,0.60377
0.50400,-0.49858,0.00000,0.60754
0.50600,-0.49681,0.00000,0.61130
0.50800,-0.49433,0.00000,0.61507
0.51000,-0.49114,0.00000,0.61882
0.51200,-0.48726,0.00000,0.62257
0.51400,-0.48269,0.00000,0.62631
0.51600,-0.47743,0.00000,0.63005
0.51800,-0.47150,0.00000,0.63377
0.52000,-0.46489,0.00000,0.63748
0.52200,-0.45762,0.00000,0.64117
0.52400,-0.44970,0.00000,0.64485
0.52600,-0.44115,0.00000,0.64852
0.52800,-0.43196,0.00000,0.65217
0.53000,-0.42216,0.00000,0.65580
0.53200,-0.41177,0.00000,0.65941
0.53400,-0.40078,0.00000,0.66300
0.53600,-0.38923,0.00000,0.66656
0.53800,-0.37713,0.00000,0.67011
0.54000,-0.36448,0.00000,0.67362
0.54200,-0.35132,0.00000,0.67712
0.54400,-0.33767,0.00000,0.68058
0.54600,-0.32353,0.00000,0.68402
0.54800,-0.30893,0.00000,0.68742
0.55000,-0.29389,0.00000,0.69080
0.55200,-0.27844,0.00000,0.69414
0.55400,-0.26259,0.00000,0.69745
0.55600,-0.24636,0.00000,0.70072
0.55800,-0.22979,0.00000,0.70396
0.56000,-0.21289,0.00000,0.70717
0.56200,-0.19569,0.00000,0.71033
0.56400,-0.17821,0.00000,0.71345
0.56600,-0.16047,0.00000,0.71654
0.56800,-0.14251,0.00000,0.71958
0.57000,-0.12434,0.00000,0.72258
0.57200,-0.10600,0.00000,0.72554
0.57400,-0.08751,0.00000,0.72845
0.57600,-0.06890,0.00000,0.73132
0.57800,-0.05018,0.00000,0.73414
0.58000,-0.03140,0.00000,0.73691
0.58200,-0.01257,0.00000,0.73963
0.58400,0.00628,0.00000,0.74231
0.58600,0.02512,0.00000,0.74493
0.58800,0.04393,0.00000,0.74750
0.59000,0.06267,0.00000,0.75002
0.59200,0.08132,0.00000,0.75249
0.59400,0.09985,0.00000,0.75490
0.59600,0.11825,0.00000,0.75726
0.59800,0.13648,0.00000,0.75956
0.60000,0.15451,0.00000,0.76180
0.60200,0.17232,0.00000,0.76399
0.60400,0.18989,0.00000,0.76612
0.60600,0.20719,0.00000,0.76819
0.60800,0.22419,0.00000,0.77020
0.61000,0.24088,0.00000,0.77215
0.61200,0.25722,0.00000,0.77404
0.61400,0.27320,0.00000,0.77586
0.61600,0.28879,0.00000,0.77763
0.61800,0.30397,0.00000,0.77933
0.62000,0.31871,0.00000,0.78097
0.62200,0.33301,0.00000,0.78254
0.62400,0.34683,0.00000,0.78405
